update,global_step,segments_completed,model_segment_return_20,mean_segment_horizon_20,mean_uncertainty,uncertainty_terminations,policy_loss,value_loss,approx_kl,clip_fraction,mean_advantage_weight,sps
1,4096,192,-11.815794649720193,20.0,2.0639421563828364e-05,0,0.0009625246748328209,105.36353302001953,0.006694025360047817,0.019287109375,1.0,18522
2,8192,384,-7.557710136473179,20.0,2.1269959688652307e-05,0,0.0016464032232761383,121.0279541015625,0.0029600479174405336,0.00810546875,1.0,19266
3,12288,608,-0.9064104825258255,20.0,1.911956860567443e-05,0,0.0032663438469171524,99.17874145507812,0.0014638676075264812,0.0068359375,1.0,19513
4,16384,800,-3.25883646979928,20.0,2.3362399588222615e-05,0,-0.0027775424532592297,95.77676391601562,0.002434349851682782,0.00107421875,1.0,19641
5,20480,1024,-10.68134489506483,20.0,2.3295033315662295e-05,0,-0.0074663907289505005,116.37646484375,0.0009560588514432311,0.01240234375,1.0,19694
6,24576,1216,-6.937856341898441,20.0,1.737647835398093e-05,0,-0.0010791323147714138,79.27728271484375,0.002943163039162755,0.0044921875,1.0,19745
7,28672,1408,-10.032492727041245,20.0,1.4250250387704e-05,0,0.007302913814783096,60.992950439453125,0.004310191608965397,0.0197265625,1.0,19719
8,32768,1632,-20.640003956854343,20.0,1.4644777365901973e-05,0,0.005971904844045639,176.71273803710938,0.0029577475506812334,0.015966796875,1.0,19753
9,36864,1824,-10.544262221455574,20.0,1.3024881809542421e-05,0,-0.0039051510393619537,96.35785675048828,0.003276281291618943,0.00576171875,1.0,19770
10,40960,2048,-22.20558121725917,20.0,1.4828664461674634e-05,0,-0.0071909381076693535,68.17850494384766,0.0020018182694911957,0.01142578125,1.0,19745
11,45056,2240,-5.880128942430019,20.0,1.561016142659355e-05,0,0.002242571674287319,122.13841247558594,0.0008624201873317361,0.00703125,1.0,19746
12,49152,2432,-19.421591500192882,20.0,2.6832640287466347e-05,0,-0.004255121108144522,118.43943786621094,0.0015000784769654274,0.011669921875,1.0,19722
13,53248,2656,-18.46492805033922,20.0,1.3803671208734158e-05,0,0.004527345299720764,94.74665832519531,0.0034869881346821785,0.01025390625,1.0,19721
14,57344,2848,-10.698030516505241,20.0,1.236882326338673e-05,0,-0.009343791753053665,66.94175720214844,0.001590255182236433,0.009130859375,1.0,19510
15,61440,3072,-15.361903570592403,20.0,2.597491766209714e-05,0,0.0009891707450151443,86.35599517822266,0.0007937353802844882,0.00693359375,1.0,19523
16,65536,3264,-7.185612919926643,20.0,1.3378395124163944e-05,0,-0.0036213072016835213,90.78153991699219,0.0023948377929627895,0.0080078125,1.0,19523
17,69632,3456,-12.858143199980258,20.0,1.9115985196549445e-05,0,-0.007499452214688063,81.03707885742188,0.0021058155689388514,0.0072265625,1.0,19542
18,73728,3680,-10.845616277307272,20.0,2.553060039645061e-05,0,-0.0014544986188411713,79.42097473144531,0.00042214669520035386,0.002783203125,1.0,19550
19,77824,3872,-6.865391540527344,20.0,1.9527289623511024e-05,0,-0.0014000004157423973,103.46453857421875,0.0008156712865456939,0.006005859375,1.0,19565
20,81920,4096,-25.707789005339144,20.0,1.9399551092647016e-05,0,-0.0027186288498342037,136.47947692871094,0.00278997840359807,0.012890625,1.0,19569
21,86016,4288,-6.725941628217697,20.0,1.4363273294293322e-05,0,-0.00882223341614008,75.00492095947266,0.0008053558995015919,0.00244140625,1.0,19589
22,90112,4480,-4.683065848797559,20.0,1.1927379091503099e-05,0,-0.0037303250283002853,82.66738891601562,0.0023449896834790707,0.001025390625,1.0,19608
23,94208,4704,-8.172370609641074,20.0,2.331386713194661e-05,0,0.0035064304247498512,124.89045715332031,0.0020489785820245743,0.007421875,1.0,19625
24,98304,4896,-19.031299567222597,20.0,1.7831196601036936e-05,0,0.0023972801864147186,71.81956481933594,0.006518932990729809,0.012548828125,1.0,19638
25,102400,5120,-28.539828735589982,20.0,1.9504499505273998e-05,0,0.0028426656499505043,144.50314331054688,0.0009326518047600985,0.0005859375,1.0,19652
26,106496,5312,-6.521805313229561,20.0,1.4426030247705057e-05,0,0.00119886570610106,74.34229278564453,0.0015803826972842216,0.003955078125,1.0,19664
27,110592,5504,-12.347934739291668,20.0,6.343561835819855e-06,0,-0.0006870534271001816,73.14534759521484,0.0007133639883249998,0.00244140625,1.0,19648
28,114688,5728,-8.597934081405402,20.0,1.5774814528413117e-05,0,-0.00026467442512512207,87.26416015625,0.004141100682318211,0.0162109375,1.0,19654
29,118784,5920,-24.00902678593993,20.0,2.208262958447449e-05,0,0.0009741410613059998,83.94503021240234,0.00217675743624568,0.00244140625,1.0,19661
30,122880,6144,-12.43876704648137,20.0,1.961707130249124e-05,0,0.00658807810395956,63.69672393798828,0.0038454942405223846,0.0046875,1.0,19674
31,126976,6336,-26.703007112443448,20.0,1.590915235283319e-05,0,-0.008944818750023842,101.79732513427734,0.00411652959883213,0.00400390625,1.0,19684
32,131072,6528,-12.827884244918824,20.0,1.3501974535756744e-05,0,-0.005044259130954742,74.74124908447266,0.0011793675366789103,0.00107421875,1.0,19696
33,135168,6752,-13.92366820499301,20.0,1.1810569048975594e-05,0,0.004242833703756332,96.78169250488281,0.002520178910344839,0.006103515625,1.0,19708
34,139264,6944,-21.387856493890286,20.0,1.322133084613597e-05,0,0.00024354830384254456,75.77013397216797,0.004928519483655691,0.01865234375,1.0,19708
