update,global_step,segments_completed,model_segment_return_20,mean_segment_horizon_20,mean_uncertainty,uncertainty_terminations,policy_loss,value_loss,approx_kl,clip_fraction,mean_advantage_weight,sps
1,4096,192,-5.06400064677,20.0,2.6695794076658785e-05,0,0.0008426206186413765,142.7294921875,0.002978367730975151,0.0216796875,1.0,17147
2,8192,384,-16.526209542155264,20.0,1.7011372619890608e-05,0,-0.002396846190094948,106.04338073730469,0.0015875925309956074,0.0046875,1.0,15735
3,12288,608,-24.3114015750587,20.0,1.9902174244634807e-05,0,0.001656053587794304,142.43243408203125,0.0038727798964828253,0.00908203125,1.0,16009
4,16384,800,-5.9992368757724766,20.0,1.189036720461445e-05,0,0.0014464790001511574,111.23717498779297,0.00694917282089591,0.019287109375,1.0,16483
5,20480,1024,-1.1082831099629402,20.0,2.0995888917241246e-05,0,-0.0011739376932382584,94.0816879272461,0.004703124985098839,0.02529296875,1.0,16931
6,24576,1216,-14.438694410026073,20.0,1.533961039967835e-05,0,-0.0034015062265098095,94.86546325683594,0.0014493230264633894,0.03154296875,1.0,17353
7,28672,1408,-15.740375928580761,20.0,1.8477998310117982e-05,0,-0.0013086292892694473,140.33995056152344,0.0012314353371039033,0.0013671875,1.0,17511
8,32768,1632,-5.276865626126527,20.0,1.7942064005183056e-05,0,-0.018441200256347656,103.43000793457031,0.004273476544767618,0.016162109375,1.0,17762
9,36864,1824,-11.914174887537957,20.0,3.184266097377986e-05,0,0.00448516383767128,91.1720199584961,0.0016060300404205918,0.013037109375,1.0,17967
10,40960,2048,-5.972720839083195,20.0,2.5527129764668643e-05,0,0.0012273117899894714,72.58269500732422,0.0038518027868121862,0.021728515625,1.0,18137
11,45056,2240,-0.9150723919272423,20.0,1.6481913917232305e-05,0,-0.001738029532134533,69.02951049804688,0.0023373658768832684,0.002197265625,1.0,18269
12,49152,2432,-24.508983735740184,20.0,2.4438257241854444e-05,0,-0.004588675685226917,135.85882568359375,0.00064254947938025,0.010986328125,1.0,18388
13,53248,2656,-15.9967606022954,20.0,2.470022445777431e-05,0,-0.0013359524309635162,90.14208984375,0.0034802560694515705,0.00634765625,1.0,18484
14,57344,2848,-22.87098463177681,20.0,2.862711698981002e-05,0,-0.0011811964213848114,90.67245483398438,0.001296154223382473,0.0017578125,1.0,18573
15,61440,3072,-13.17617898657918,20.0,1.9788767531281337e-05,0,-0.0016253776848316193,99.51133728027344,0.0018989525269716978,0.0060546875,1.0,18655
16,65536,3264,-10.190648637712002,20.0,1.3977676644572057e-05,0,-0.002289850264787674,131.47000122070312,0.0019204826094210148,0.016259765625,1.0,18705
17,69632,3456,-6.1022715725004675,20.0,1.8052291125059128e-05,0,0.0006314776837825775,120.18946838378906,0.0042381491512060165,0.00390625,1.0,18775
18,73728,3680,-8.311068604141473,20.0,1.7269774616579525e-05,0,-0.004241610877215862,72.32733154296875,0.0008015513303689659,0.01572265625,1.0,18839
19,77824,3872,-24.155030032992364,20.0,2.7975684133707546e-05,0,-0.006796698551625013,97.36503601074219,0.001783840823918581,0.005126953125,1.0,18886
20,81920,4096,-19.869760113209487,20.0,1.919212627399247e-05,0,0.0073930611833930016,101.32228088378906,0.00788041204214096,0.01474609375,1.0,18919
21,86016,4288,-22.870297676324846,20.0,2.9639180866070092e-05,0,-6.327778100967407e-05,40.53300476074219,0.002154714660719037,0.011083984375,1.0,18956
22,90112,4480,-12.471923021227122,20.0,2.4704546376597136e-05,0,0.0004491414874792099,55.03641891479492,0.0008886946015991271,0.003759765625,1.0,18964
23,94208,4704,-11.055358066409827,20.0,3.229240246582776e-05,0,-0.003493540920317173,82.70867919921875,0.004076112527400255,0.007861328125,1.0,18931
24,98304,4896,-0.8261407539248466,20.0,1.78866830538027e-05,0,0.015657465904951096,93.74079132080078,0.0026911082677543163,0.0068359375,1.0,18927
25,102400,5120,-7.537432438135147,20.0,3.741851105587557e-05,0,-0.0006645731627941132,121.11398315429688,0.00577413197606802,0.008837890625,1.0,18945
