update,global_step,segments_completed,model_segment_return_20,mean_segment_horizon_20,mean_uncertainty,uncertainty_terminations,policy_loss,value_loss,approx_kl,clip_fraction,mean_advantage_weight,sps
1,4096,226,-3.386876805126667,19.05,2.76475270766241e-06,80,-0.002288530580699444,1.4545992612838745,0.003967895172536373,0.0166015625,1.0,17616
2,8192,457,-3.1579425536096095,17.65,7.188094741650275e-07,140,-0.00822831317782402,6.12455940246582,0.008607281371951103,0.040576171875,1.0,18076
3,12288,711,-6.181330101191998,13.35,3.757485956157325e-06,237,0.00039703166112303734,1.8535116910934448,0.0010899209883064032,0.011376953125,1.0,17794
4,16384,951,-2.6407064735889434,16.7,1.1320054227326182e-06,326,0.0009425757452845573,8.650629997253418,0.0015218582702800632,0.01953125,1.0,17585
5,20480,1194,-3.29675155878067,16.85,1.2728949059237493e-06,433,-0.010329299606382847,4.0835466384887695,0.0018187511013820767,0.004931640625,1.0,17491
6,24576,1438,-1.7385053887963295,17.5,2.334308192075696e-06,538,0.0011863093823194504,0.8147046566009521,0.003993993625044823,0.00859375,1.0,17464
7,28672,1685,-6.68627713471651,15.0,2.383436822128715e-06,660,-0.003869101870805025,0.5279508233070374,0.001197321224026382,0.007470703125,1.0,17498
8,32768,1941,-2.4544580787420274,14.35,3.4199870242446195e-06,822,-0.0076531097292900085,0.8257525563240051,0.0041005671955645084,0.02373046875,1.0,17277
9,36864,2198,-1.0851309776306153,16.55,7.252016075653955e-06,1000,0.004332400858402252,7.915062427520752,0.0004883369547314942,0.001513671875,1.0,17228
10,40960,2479,-1.7412807062268256,15.0,7.175192422437249e-06,1210,-0.007072437554597855,9.005260467529297,0.0052704280242323875,0.02451171875,1.0,17043
11,45056,2760,-0.7040930449962616,15.7,4.306119080865756e-06,1449,-0.008919937536120415,1.0934560298919678,0.00296134315431118,0.01591796875,1.0,17190
12,49152,3073,-3.3546483859419824,13.75,7.994034604053013e-06,1734,-0.00368310883641243,12.58362102508545,0.004037856590002775,0.02998046875,1.0,17358
13,53248,3389,-4.3264234736561775,11.8,5.702265298168641e-06,2026,-0.0051957471296191216,2.0570719242095947,0.0039042066782712936,0.042578125,1.0,17507
14,57344,3723,-3.146516978740692,13.15,7.909233318059705e-06,2344,-0.004758022725582123,10.197515487670898,0.0027130567468702793,0.025146484375,1.0,17437
15,61440,4070,-1.382763883471489,12.1,8.39351378090214e-06,2680,0.0018591699190437794,3.4297542572021484,0.0023634491953998804,0.012158203125,1.0,17499
16,65536,4445,-1.5284177735447884,11.95,1.1402778000046965e-05,3048,0.007762091234326363,5.91165828704834,0.00670686736702919,0.038330078125,1.0,17510
17,69632,4852,-2.034685769677162,10.1,1.0287829354638234e-05,3450,0.0008933618664741516,14.605937957763672,0.0010166526772081852,0.012255859375,1.0,17554
18,73728,5260,-1.2288698531687259,9.5,5.8601553973858245e-06,3854,0.001443713903427124,2.7648165225982666,0.0035870720166713,0.02724609375,1.0,17603
19,77824,5678,-2.6285022988915445,10.05,4.929047463519964e-06,4271,-0.003808373585343361,5.230227470397949,0.0002736101159825921,0.004833984375,1.0,17624
20,81920,6115,-0.7961140997707844,10.2,3.6531878322421107e-06,4704,-0.005035333335399628,4.562708854675293,0.004039287567138672,0.028369140625,1.0,17418
21,86016,6574,-1.8271820731461048,9.2,5.242213774181437e-06,5159,-0.0028123492375016212,7.039385795593262,0.0017951031913980842,0.008447265625,1.0,17462
22,90112,7041,-3.1313044540584087,6.6,1.0392438525741454e-05,5619,-0.008504649624228477,17.205224990844727,0.0023290193639695644,0.016015625,1.0,17538
23,94208,7529,-0.36046562939882276,9.7,1.0269392987538595e-05,6104,0.002238258719444275,10.32751178741455,0.0028547318652272224,0.03330078125,1.0,17619
24,98304,8018,-2.0751158833503722,7.9,1.0921345165115781e-05,6588,0.004438907839357853,2.5745291709899902,0.003043163102120161,0.039208984375,1.0,17697
25,102400,8542,-1.6489317208528518,7.55,1.4140400708129164e-05,7107,-0.0035346923395991325,8.353212356567383,0.0036577731370925903,0.03486328125,1.0,17771
26,106496,9075,-1.9269058540463448,8.7,8.773945410212036e-06,7637,0.0003282194957137108,8.912331581115723,0.00415399856865406,0.007421875,1.0,17835
27,110592,9641,-3.266913039982319,7.3,6.009339358570287e-06,8196,-0.0019843336194753647,5.7610063552856445,0.005052722990512848,0.0078125,1.0,17896
28,114688,10237,-2.162092139571905,6.2,1.1214691767236218e-05,8790,-0.005062996409833431,1.9305176734924316,0.005016261711716652,0.013818359375,1.0,17938
29,118784,10838,-3.2673205651342867,7.35,1.8818755052052438e-05,9390,0.0030348016880452633,2.6278293132781982,0.000863734632730484,0.002978515625,1.0,17973
30,122880,11458,-1.321623446047306,7.25,2.086825406877324e-05,10009,0.019195716828107834,4.911449909210205,0.00108371174428612,0.010107421875,1.0,17927
31,126976,12066,-2.035872397571802,6.85,1.592044827702921e-05,10614,-0.002837369218468666,1.8969835042953491,0.0015602741623297334,0.00830078125,1.0,17973
32,131072,12699,-3.9308965392410755,7.1,1.4137116522761062e-05,11247,-0.003827979788184166,3.3847198486328125,0.0037010936066508293,0.0060546875,1.0,17969
33,135168,13334,-0.988867100328207,5.1,8.240321221819613e-06,11879,-0.00057949498295784,4.000636100769043,0.005720822606235743,0.009814453125,1.0,17985
34,139264,14009,-2.8041427239775656,5.95,1.0184876373386942e-05,12550,-0.004975955933332443,2.6851258277893066,0.0038993535563349724,0.02373046875,1.0,18027
35,143360,14686,-0.905775648355484,6.2,1.704442547634244e-05,13225,0.001112552359700203,3.2809371948242188,0.0012984707718715072,0.0220703125,1.0,18069
36,147456,15352,-3.382615201175213,6.2,2.2726275346940383e-05,13888,-0.005958380177617073,1.0214110612869263,0.0029101138934493065,0.00439453125,1.0,18106
37,151552,16021,-0.6149160616099835,5.45,1.2301110473345034e-05,14554,-0.0006828587502241135,1.2892736196517944,0.0013684530276805162,0.01025390625,1.0,18142
38,155648,16692,-1.2789141170680522,5.5,1.951011836354155e-05,15222,-0.007292856462299824,1.1709524393081665,0.002203728072345257,0.030859375,1.0,18176
39,159744,17376,-2.5402143843472005,5.05,3.09198658214882e-05,15903,-0.007151004858314991,17.114900588989258,0.0012603739742189646,0.008740234375,1.0,18210
40,163840,18058,-0.9909966863691807,6.35,1.6665020666550845e-05,16580,-0.008627800270915031,2.0081584453582764,0.002896670252084732,0.027392578125,1.0,18216
