update,global_step,episodes_completed,mean_return_20,mean_length_20,policy_loss,value_loss,entropy,approx_kl,clip_fraction,learning_rate,sps
40,81920,408,-1049.5921941261295,199.0,-0.0009589772671461105,0.4541555643081665,0.909065306186676,0.00516623305156827,0.0232421875,0.0003,8594
41,83968,416,-997.8515710423247,199.0,-0.0016431733965873718,0.15356463193893433,0.9092970490455627,0.004331942647695541,0.042724609375,0.0003,8628
42,86016,424,-1011.9973101246094,199.0,-0.003446081653237343,0.3104919195175171,0.9031628966331482,0.0019497752655297518,0.024365234375,0.0003,8665
43,88064,440,-994.5940516894291,199.0,-0.0072662075981497765,0.38690683245658875,0.9066142439842224,0.0037160953506827354,0.029052734375,0.0003,8704
44,90112,448,-994.9097373578273,199.0,-0.007145348936319351,0.22623421251773834,0.9126883149147034,0.005922492127865553,0.04375,0.0003,8737
45,92160,456,-991.8516664575985,199.0,-0.0015401439741253853,0.2230929434299469,0.9144859910011292,0.0019779978320002556,0.0228515625,0.0003,8769
46,94208,464,-979.7593513058358,199.0,-0.021515004336833954,0.25520411133766174,0.9198266863822937,0.005599230527877808,0.05966796875,0.0003,8801
47,96256,480,-966.6003215974979,199.0,-0.008388329297304153,0.43629419803619385,0.9243640303611755,0.0043357983231544495,0.04306640625,0.0003,8816
48,98304,488,-952.5079148432311,199.0,0.007624242454767227,0.24202968180179596,0.9255244731903076,0.005669104401022196,0.05009765625,0.0003,8842
49,100352,496,-964.6575457531584,199.0,0.002072533592581749,0.16683658957481384,0.9201859831809998,0.0026219147257506847,0.040966796875,0.0003,8867
50,102400,512,-936.4937154466446,199.0,-0.003286026418209076,0.32548636198043823,0.9243583083152771,0.005507628433406353,0.038623046875,0.0003,8886
51,104448,520,-945.6522191495576,199.0,-0.006008056923747063,0.2058800905942917,0.9190356731414795,0.0013036057353019714,0.058642578125,0.0003,8904
52,106496,528,-975.6072799551112,199.0,-0.007620717398822308,0.17757132649421692,0.9062530994415283,0.005086209159344435,0.059619140625,0.0003,8928
53,108544,536,-1001.5813792535921,199.0,-0.00417746976017952,0.18378746509552002,0.8998337388038635,0.011856111697852612,0.059326171875,0.0003,8950
54,110592,552,-971.9019637169315,199.0,-0.011146800592541695,0.305042564868927,0.8911693692207336,0.004667576868087053,0.062255859375,0.0003,8974
55,112640,560,-965.7506812247859,199.0,-0.009056273847818375,0.11491800844669342,0.8864609003067017,0.004174953326582909,0.054736328125,0.0003,8999
56,114688,568,-967.4546454984772,199.0,-0.001916753128170967,0.2018369436264038,0.8730058670043945,0.004213367588818073,0.0396484375,0.0003,9018
57,116736,576,-951.1181508006251,199.0,0.011311184614896774,0.22422534227371216,0.8747556209564209,0.00516472989693284,0.044384765625,0.0003,9038
58,118784,592,-927.3984027177919,199.0,-0.0030571185052394867,0.2575104534626007,0.8756446242332458,0.002817796543240547,0.035888671875,0.0003,9059
59,120832,600,-928.1869073593789,199.0,0.005006223917007446,0.26863905787467957,0.8705043196678162,0.011354519054293633,0.046875,0.0003,9073
60,122880,608,-964.5151950599999,199.0,-0.005018279887735844,0.139121413230896,0.8728894591331482,0.006420603953301907,0.0912109375,0.0003,9087
61,124928,624,-925.3589913876885,199.0,0.00021742749959230423,0.3800286650657654,0.8758230209350586,0.00735127180814743,0.053466796875,0.0003,9107
62,126976,632,-956.799057344354,199.0,-0.005079790949821472,0.18613752722740173,0.8715247511863708,0.0011731293052434921,0.038134765625,0.0003,9124
63,129024,640,-954.9334460294747,199.0,-0.0024350006133317947,0.19876457750797272,0.8630554676055908,0.004985195584595203,0.036376953125,0.0003,9145
64,131072,648,-988.0238801905862,199.0,-0.013152393512427807,0.15196730196475983,0.8637065291404724,0.00437737163156271,0.039697265625,0.0003,9159
65,133120,664,-972.8580956674238,199.0,-0.006305292248725891,0.3352113366127014,0.8683583736419678,0.00750111136585474,0.04365234375,0.0003,9171
66,135168,672,-978.6129401509321,199.0,-0.0006842939183115959,0.25192952156066895,0.8713527917861938,0.0021950819063931704,0.051611328125,0.0003,9179
67,137216,680,-978.8492179686797,199.0,-0.0017808787524700165,0.16698938608169556,0.866220235824585,0.0045617748983204365,0.049365234375,0.0003,9186
68,139264,696,-955.2168914082185,199.0,0.0003583580255508423,0.34750479459762573,0.8797407746315002,0.008422786369919777,0.04541015625,0.0003,9195
69,141312,704,-997.5351978075074,199.0,-0.0025217682123184204,0.18159157037734985,0.8787106871604919,0.002124150050804019,0.0302734375,0.0003,9210
70,143360,712,-1030.2226742059208,199.0,-0.003496844321489334,0.18221941590309143,0.8637895584106445,0.003149301977828145,0.04228515625,0.0003,9219
71,145408,720,-1034.4298720135412,199.0,-0.0023219771683216095,0.22010573744773865,0.855420708656311,0.005845585372298956,0.05703125,0.0003,9216
72,147456,736,-1027.711749920523,199.0,-0.00029029324650764465,0.3708970248699188,0.8560405969619751,0.002976031508296728,0.03828125,0.0003,9226
73,149504,744,-1031.1881453049882,199.0,-0.0028855465352535248,0.3225603997707367,0.8488266468048096,0.004235869273543358,0.043359375,0.0003,9214
74,151552,752,-1049.4621392276117,199.0,-0.0015999004244804382,0.20397888123989105,0.8486413359642029,0.003089040517807007,0.042578125,0.0003,9224
75,153600,768,-1005.9780477107677,199.0,0.010015811771154404,0.46669474244117737,0.8528833985328674,0.006564313545823097,0.05322265625,0.0003,9237
76,155648,776,-988.4869849595694,199.0,-0.005975412204861641,0.2860971689224243,0.8505229353904724,0.003733158577233553,0.0322265625,0.0003,9242
77,157696,784,-1021.2637389304597,199.0,-0.0018042121082544327,0.1427532136440277,0.8441048264503479,0.006218461319804192,0.071435546875,0.0003,9251
78,159744,792,-1041.641644841471,199.0,-0.003857702948153019,0.20877563953399658,0.8432177901268005,0.0020209176000207663,0.0341796875,0.0003,9265
79,161792,808,-1035.7673244067203,199.0,0.001403655856847763,0.5603194832801819,0.8429186344146729,0.004740641452372074,0.063623046875,0.0003,9272
80,163840,816,-1006.4559081120082,199.0,-0.005435414612293243,0.29089438915252686,0.8438416123390198,0.005841712933033705,0.044482421875,0.0003,9278
81,165888,824,-988.6229134063482,199.0,0.005967404693365097,0.24307924509048462,0.8351708054542542,0.0029837144538760185,0.0296875,0.0003,9287
82,167936,832,-1010.8536454378806,199.0,0.0004475098103284836,0.3004891872406006,0.8296547532081604,0.009708434343338013,0.058154296875,0.0003,9297
83,169984,848,-1011.0245243785332,199.0,0.0005428194999694824,0.40320587158203125,0.8277904987335205,0.002658417448401451,0.041796875,0.0003,9308
84,172032,856,-980.6649828130073,199.0,-0.002109713852405548,0.22500571608543396,0.8221864104270935,0.0021048635244369507,0.03486328125,0.0003,9320
85,174080,864,-954.79984954112,199.0,-0.0028487183153629303,0.20874767005443573,0.8160320520401001,0.004403907340019941,0.0630859375,0.0003,9332
86,176128,880,-962.0645697490642,199.0,0.0024252571165561676,0.3503209352493286,0.8121901154518127,0.00547877186909318,0.044921875,0.0003,9342
87,178176,888,-945.2270923629321,199.0,-0.00451892614364624,0.2516521215438843,0.8121531009674072,0.00251755490899086,0.055908203125,0.0003,9348
88,180224,896,-931.7425668795792,199.0,0.0029766173101961613,0.17960505187511444,0.8047981858253479,0.005256608594208956,0.060546875,0.0003,9354
89,182272,904,-931.5685525430466,199.0,0.008924659341573715,0.2046477347612381,0.7890519499778748,0.006306775845587254,0.038916015625,0.0003,9364
90,184320,920,-921.155788146254,199.0,-0.0047427937388420105,0.5038704872131348,0.7856360077857971,0.0034134688321501017,0.051025390625,0.0003,9362
91,186368,928,-926.7099494735552,199.0,-0.004753926768898964,0.19689969718456268,0.7883460521697998,0.0036289719864726067,0.033740234375,0.0003,9369
92,188416,936,-934.1798395566942,199.0,-0.0023684408515691757,0.29138633608818054,0.787279486656189,0.0018112377729266882,0.0435546875,0.0003,9378
93,190464,952,-947.7399155721796,199.0,-0.0019858567975461483,0.43103885650634766,0.7903916239738464,0.0019232732011005282,0.037841796875,0.0003,9386
94,192512,960,-929.9503661668111,199.0,0.003805479034781456,0.2529028654098511,0.7792460918426514,0.0026024100370705128,0.054736328125,0.0003,9390
95,194560,968,-928.3751914464665,199.0,-0.0012742094695568085,0.13833487033843994,0.7715384364128113,0.005844832397997379,0.034423828125,0.0003,9395
96,196608,976,-908.4507124044612,199.0,0.008844926953315735,0.22693663835525513,0.7606335282325745,0.0059313690289855,0.0484375,0.0003,9405
97,198656,992,-899.7243500113069,199.0,-0.0016957558691501617,0.3421298563480377,0.7597366571426392,0.004286318086087704,0.04609375,0.0003,9412
98,200704,1000,-923.8079711489509,199.0,-0.005930973216891289,0.3155961334705353,0.7529561519622803,0.005350199528038502,0.054052734375,0.0003,9421
99,202752,1008,-941.8927138432955,199.0,-0.002464129589498043,0.27197420597076416,0.7492144703865051,0.0018216535681858659,0.07744140625,0.0003,9429
100,204800,1024,-873.9197731549559,199.0,-0.00045277923345565796,0.40647152066230774,0.7490730881690979,0.020676173269748688,0.098876953125,0.0003,9437
101,206848,1032,-877.6366949879279,199.0,-0.00025982409715652466,0.24367117881774902,0.7473347187042236,0.001957494067028165,0.0248046875,0.0003,9439
102,208896,1040,-933.5261810176746,199.0,-0.009270100854337215,0.20349298417568207,0.7567832469940186,0.0029738028533756733,0.0337890625,0.0003,9448
103,210944,1048,-979.81689954165,199.0,0.002784188836812973,0.30520617961883545,0.7583771347999573,0.003858161624521017,0.03701171875,0.0003,9458
104,212992,1064,-1032.7436407675768,199.0,-0.005643325857818127,0.40743499994277954,0.7519368529319763,0.004533853381872177,0.03876953125,0.0003,9469
105,215040,1072,-981.6111534950151,199.0,-0.005923328921198845,0.19886265695095062,0.7413727641105652,0.003927009180188179,0.055517578125,0.0003,9479
106,217088,1080,-964.6035572540384,199.0,0.01090724766254425,0.21998143196105957,0.7447379231452942,0.006332384422421455,0.033935546875,0.0003,9485
107,219136,1088,-958.4780486786307,199.0,-0.0027866715099662542,0.2444557100534439,0.7435105443000793,0.002497707726433873,0.054541015625,0.0003,9491
108,221184,1104,-934.2654608204814,199.0,-0.00819011777639389,0.4688602387905121,0.7387959361076355,0.0045129116624593735,0.04140625,0.0003,9495
109,223232,1112,-936.3201306532025,199.0,0.007011812180280685,0.25829237699508667,0.7339217066764832,0.015484649688005447,0.0470703125,0.0003,9498
110,225280,1120,-955.9720379011967,199.0,-0.0053140087984502316,0.24389037489891052,0.7266892790794373,0.007402976043522358,0.072412109375,0.0003,9503
111,227328,1136,-952.2322898860093,199.0,0.00492970272898674,0.4572482705116272,0.7260802388191223,0.005828863941133022,0.043408203125,0.0003,9510
112,229376,1144,-955.1965012300968,199.0,0.0006851269863545895,0.3578581213951111,0.7211523056030273,0.004456984344869852,0.079150390625,0.0003,9517
113,231424,1152,-932.2151042372319,199.0,-0.009395121596753597,0.1887625902891159,0.712431788444519,0.0033746142871677876,0.065673828125,0.0003,9526
114,233472,1160,-898.0762390753465,199.0,0.001894005574285984,0.22971385717391968,0.7151337265968323,0.004021741915494204,0.046435546875,0.0003,9531
115,235520,1176,-904.0706286440205,199.0,-0.004006661474704742,0.4036996364593506,0.7209704518318176,0.0023184181191027164,0.041650390625,0.0003,9536
116,237568,1184,-899.8556027363738,199.0,-0.0002570822834968567,0.27021324634552,0.7169685959815979,0.003938246518373489,0.0681640625,0.0003,9540
117,239616,1192,-928.8328057075671,199.0,0.014738593250513077,0.24818623065948486,0.7221879363059998,0.007081524468958378,0.048046875,0.0003,9546
118,241664,1208,-979.1355630087331,199.0,-0.0030900314450263977,0.44606587290763855,0.7213135361671448,0.0028333819936960936,0.0390625,0.0003,9553
119,243712,1216,-984.471346828419,199.0,-0.005979837849736214,0.18688468635082245,0.7123032212257385,0.003089848905801773,0.05517578125,0.0003,9560
120,245760,1224,-997.4150201026903,199.0,0.0008224658668041229,0.4045675992965698,0.7125565409660339,0.01338256523013115,0.051220703125,0.0003,9566
121,247808,1232,-980.0249969833148,199.0,-0.006914053112268448,0.25474298000335693,0.7215165495872498,0.0036552357487380505,0.038232421875,0.0003,9571
122,249856,1248,-929.0328899764048,199.0,-0.004582159221172333,0.5067927241325378,0.7279379963874817,0.0033779358491301537,0.03984375,0.0003,9578
123,251904,1256,-916.9068513784416,199.0,-0.005938481539487839,0.24950817227363586,0.7274329662322998,0.005389825440943241,0.077197265625,0.0003,9585
124,253952,1264,-896.2595682293235,199.0,0.00793986115604639,0.3856794238090515,0.7319126725196838,0.009208118543028831,0.0638671875,0.0003,9590
125,256000,1280,-890.4748850194259,199.0,0.012275885790586472,0.4574929475784302,0.7286377549171448,0.01441148854792118,0.067919921875,0.0003,9595
126,258048,1288,-906.2797673056451,199.0,-0.0029089339077472687,0.24430643022060394,0.7227961421012878,0.004287135787308216,0.050244140625,0.0003,9598
127,260096,1296,-887.7307324404744,199.0,-0.0024979636073112488,0.24122431874275208,0.7153761982917786,0.005306228995323181,0.033447265625,0.0003,9600
128,262144,1304,-878.2155621213842,199.0,-0.005442334339022636,0.2341538667678833,0.7138693928718567,0.0023679006844758987,0.055712890625,0.0003,9605
129,264192,1320,-879.3107216812075,199.0,-0.0008103121072053909,0.48082849383354187,0.7138814926147461,0.002120264805853367,0.0486328125,0.0003,9610
130,266240,1328,-911.242825541194,199.0,-0.002206806093454361,0.20964190363883972,0.702957808971405,0.0028324578888714314,0.07109375,0.0003,9611
131,268288,1336,-882.9119651950492,199.0,0.0003319736570119858,0.2363271862268448,0.7048617601394653,0.012203337624669075,0.093994140625,0.0003,9617
132,270336,1344,-888.7054588725154,199.0,0.004146231338381767,0.15925607085227966,0.6968638300895691,0.0051936861127614975,0.043896484375,0.0003,9620
133,272384,1360,-881.2534347067583,199.0,-0.006890216842293739,0.4043828547000885,0.6992851495742798,0.004855549428611994,0.0576171875,0.0003,9623
134,274432,1368,-848.0031845081674,199.0,-0.01111496239900589,0.3206058144569397,0.7069607377052307,0.00329605583101511,0.03798828125,0.0003,9619
135,276480,1376,-840.7093139558413,199.0,0.00563439354300499,0.18736784160137177,0.6988572478294373,0.006874332670122385,0.057763671875,0.0003,9623
136,278528,1392,-858.8105946770444,199.0,-0.002184521406888962,0.3636690378189087,0.6864328384399414,0.0031603071838617325,0.0375,0.0003,9628
137,280576,1400,-854.5692371398903,199.0,0.004048749804496765,0.20285649597644806,0.6913986206054688,0.007075715810060501,0.04169921875,0.0003,9633
138,282624,1408,-866.1350501388521,199.0,-0.007903438992798328,0.20699025690555573,0.6864074468612671,0.011392472311854362,0.088916015625,0.0003,9641
139,284672,1416,-874.3167096710598,199.0,-0.0051988400518894196,0.15542170405387878,0.6800280809402466,0.0026640496216714382,0.043701171875,0.0003,9648
140,286720,1432,-853.9432056191021,199.0,0.0032498277723789215,0.2648046910762787,0.6818599104881287,0.0012584432261064649,0.049853515625,0.0003,9654
141,288768,1440,-852.115805986042,199.0,0.003637485671788454,0.21328315138816833,0.6809504628181458,0.006629811599850655,0.056201171875,0.0003,9660
142,290816,1448,-866.016443559289,199.0,-0.005182389169931412,0.19335530698299408,0.6803595423698425,0.0030688010156154633,0.053759765625,0.0003,9667
143,292864,1464,-862.7788270244552,199.0,0.0006810054183006287,0.42573386430740356,0.6759713292121887,0.0048890868201851845,0.03515625,0.0003,9674
144,294912,1472,-866.1127710812045,199.0,-0.00598444789648056,0.16165012121200562,0.6743637919425964,0.005284245125949383,0.079150390625,0.0003,9681
145,296960,1480,-868.9096967244071,199.0,-0.015897033736109734,0.15609076619148254,0.6664972305297852,0.005710505414754152,0.08935546875,0.0003,9686
146,299008,1488,-883.2826007740216,199.0,-0.003931120038032532,0.23097404837608337,0.6532993912696838,0.004791309125721455,0.075732421875,0.0003,9693
147,301056,1504,-890.3437010256497,199.0,0.001621270552277565,0.33288389444351196,0.6658955216407776,0.0068784975446760654,0.0369140625,0.0003,9699
148,303104,1512,-873.2469730548986,199.0,0.0026924628764390945,0.19365006685256958,0.6610764861106873,0.00272199884057045,0.04111328125,0.0003,9706
149,305152,1520,-856.2705524467177,199.0,0.010570716112852097,0.30052950978279114,0.6459856629371643,0.00986639317125082,0.07177734375,0.0003,9713
150,307200,1536,-874.8784368476342,199.0,-0.006180748343467712,0.33988049626350403,0.6402934193611145,0.003608278464525938,0.037548828125,0.0003,9719
151,309248,1544,-885.6703667938639,199.0,-0.001652263104915619,0.2175581455230713,0.6353721022605896,0.0025213873013854027,0.0458984375,0.0003,9724
152,311296,1552,-869.186219582251,199.0,-0.003626011312007904,0.2407780885696411,0.6265884637832642,0.006715686060488224,0.04248046875,0.0003,9730
153,313344,1560,-877.2100921693955,199.0,-0.004884753376245499,0.24162694811820984,0.6234492063522339,0.0011420395458117127,0.037890625,0.0003,9736
154,315392,1576,-880.3041019238444,199.0,0.000321999192237854,0.3196573555469513,0.6170806884765625,0.0036536692641675472,0.037060546875,0.0003,9741
155,317440,1584,-858.428894187167,199.0,0.00026888027787208557,0.16677194833755493,0.6136287450790405,0.002175747649744153,0.062451171875,0.0003,9747
156,319488,1592,-856.9922721349697,199.0,-0.0011988356709480286,0.20872655510902405,0.6080952882766724,0.006143837235867977,0.063427734375,0.0003,9749
157,321536,1600,-843.4316832636694,199.0,0.005282426252961159,0.2676357626914978,0.612089216709137,0.006458766292780638,0.0583984375,0.0003,9753
158,323584,1616,-821.5722913337856,199.0,-0.006172534078359604,0.31412237882614136,0.6144906282424927,0.004662876017391682,0.062548828125,0.0003,9755
159,325632,1624,-806.0992813447294,199.0,-0.004316560924053192,0.3218563497066498,0.5989812612533569,0.00287478300742805,0.061474609375,0.0003,9756
160,327680,1632,-799.6827451451629,199.0,0.01155879907310009,0.22526852786540985,0.5877202749252319,0.011279621161520481,0.054296875,0.0003,9756
161,329728,1648,-842.6090781901701,199.0,-0.0006673242896795273,0.2661755084991455,0.5857937932014465,0.004448504652827978,0.065087890625,0.0003,9740
162,331776,1656,-885.9714454276491,199.0,0.004794943146407604,0.22342941164970398,0.5793002843856812,0.02023841068148613,0.09296875,0.0003,9730
163,333824,1664,-871.6181595374501,199.0,-0.006620122119784355,0.1565077006816864,0.5820164680480957,0.005618100054562092,0.064306640625,0.0003,9714
164,335872,1672,-834.752735219404,199.0,0.0027847588062286377,0.1979810893535614,0.586338996887207,0.0024457520339637995,0.05810546875,0.0003,9707
165,337920,1688,-778.074146545317,199.0,-0.012275255285203457,0.30287522077560425,0.5830622315406799,0.003629127750173211,0.06357421875,0.0003,9703
166,339968,1696,-787.453582783234,199.0,0.0023985030129551888,0.176377072930336,0.5798558592796326,0.010120109654963017,0.0890625,0.0003,9685
167,342016,1704,-793.1590245873952,199.0,-9.535998106002808e-05,0.16100788116455078,0.5773181319236755,0.0038315770216286182,0.04140625,0.0003,9657
168,344064,1720,-762.8868307234391,199.0,-0.0030980929732322693,0.2973789572715759,0.5750588178634644,0.004267647862434387,0.102294921875,0.0003,9657
169,346112,1728,-759.8915204182599,199.0,0.016174523159861565,0.21666528284549713,0.576454758644104,0.013867137022316456,0.0615234375,0.0003,9661
170,348160,1736,-781.4863675493849,199.0,0.005134114995598793,0.11413133144378662,0.5699785947799683,0.009821134619414806,0.06474609375,0.0003,9663
171,350208,1744,-765.1951368991209,199.0,0.00490231066942215,0.19428570568561554,0.5636731386184692,0.009194331243634224,0.06591796875,0.0003,9664
172,352256,1760,-778.2277221646923,199.0,0.0011233482509851456,0.2761310935020447,0.5640088319778442,0.005759308580309153,0.0541015625,0.0003,9665
173,354304,1768,-771.6688244412064,199.0,-0.0053281779401004314,0.16939842700958252,0.5692115426063538,0.0018937034765258431,0.02919921875,0.0003,9652
174,356352,1776,-775.6655639429731,199.0,0.0040466636419296265,0.17577257752418518,0.5733480453491211,0.004208196420222521,0.056494140625,0.0003,9632
175,358400,1792,-729.8936469125507,199.0,-0.004782125353813171,0.3075600266456604,0.5605935454368591,0.0028683114796876907,0.0490234375,0.0003,9630
176,360448,1800,-743.8044258689008,199.0,-0.010022442787885666,0.130233496427536,0.5606890916824341,0.007460084278136492,0.096435546875,0.0003,9630
177,362496,1808,-755.7258058418356,199.0,0.0043594613671302795,0.0985749140381813,0.559721052646637,0.007199668325483799,0.0787109375,0.0003,9627
178,364544,1816,-721.989786588389,199.0,-0.011526520363986492,0.18601256608963013,0.5640177726745605,0.006107751280069351,0.06435546875,0.0003,9624
179,366592,1832,-749.8862135518098,199.0,0.009408536367118359,0.2483052909374237,0.5579761266708374,0.008966118097305298,0.0404296875,0.0003,9622
180,368640,1840,-749.8595126220814,199.0,0.005446666851639748,0.09741928428411484,0.5515169501304626,0.0027056406252086163,0.076416015625,0.0003,9623
181,370688,1848,-752.6538362904478,199.0,-0.013007205910980701,0.12648481130599976,0.5356229543685913,0.014028321951627731,0.064404296875,0.0003,9616
182,372736,1856,-732.2458607702927,199.0,-0.008917252533137798,0.13079425692558289,0.5345296263694763,0.004461012780666351,0.094287109375,0.0003,9616
183,374784,1872,-703.5738738395348,199.0,-0.008326701819896698,0.13186705112457275,0.5363763570785522,0.004305806010961533,0.042822265625,0.0003,9615
184,376832,1880,-677.3319278381136,199.0,-0.0011799372732639313,0.14873814582824707,0.5385152101516724,0.002227944787591696,0.0705078125,0.0003,9617
185,378880,1888,-651.0978168382682,199.0,-0.0018097683787345886,0.08354398608207703,0.5341558456420898,0.006561977788805962,0.11435546875,0.0003,9619
186,380928,1904,-693.0726413335769,199.0,0.007848472334444523,0.1460995376110077,0.5366429090499878,0.003993181977421045,0.05380859375,0.0003,9622
187,382976,1912,-716.784495427991,199.0,-0.004105261527001858,0.0960395485162735,0.5350226759910583,0.005159766413271427,0.0669921875,0.0003,9623
188,385024,1920,-670.3601655824147,199.0,0.0016676150262355804,0.09571728855371475,0.5294432044029236,0.005358410999178886,0.073583984375,0.0003,9625
189,387072,1928,-641.5451252399905,199.0,-0.0009299442172050476,0.07316070795059204,0.5325484871864319,0.000950256478972733,0.043359375,0.0003,9629
190,389120,1944,-594.2607510149807,199.0,0.0018638726323843002,0.14805813133716583,0.5308948755264282,0.0035807909443974495,0.072607421875,0.0003,9632
