update,global_step,episodes_completed,mean_return_20,mean_length_20,policy_loss,value_loss,entropy,approx_kl,clip_fraction,learning_rate,sps
191,391168,1952,-607.245231186361,199.0,0.0007089339196681976,0.09034411609172821,0.5221380591392517,0.0051268055103719234,0.067529296875,0.0003,10688
192,393216,1960,-640.426086267456,199.0,-0.00648760050535202,0.08685041218996048,0.5126580595970154,0.0031427480280399323,0.045361328125,0.0003,10689
193,395264,1976,-665.1163533685569,199.0,0.007963936775922775,0.15949687361717224,0.5193224549293518,0.01170649565756321,0.0646484375,0.0003,10690
194,397312,1984,-630.3905948816953,199.0,-0.01006058044731617,0.10450506210327148,0.5060338377952576,0.0071211038157343864,0.09208984375,0.0003,10691
195,399360,1992,-624.4350110782026,199.0,-0.006555818021297455,0.0718880221247673,0.4994128942489624,0.00463466439396143,0.069775390625,0.0003,10692
196,401408,2000,-587.4589050554666,199.0,-0.01079324446618557,0.08090487122535706,0.48564672470092773,0.007243773899972439,0.072412109375,0.0003,10693
197,403456,2016,-560.7806725186232,199.0,0.00033827126026153564,0.09710241109132767,0.4894157648086548,0.012448133900761604,0.078857421875,0.0003,10693
198,405504,2024,-542.7127513130547,199.0,-0.004066290333867073,0.06742270290851593,0.4852962791919708,0.003843370359390974,0.081201171875,0.0003,10694
199,407552,2032,-525.9336326776613,199.0,0.0031666718423366547,0.03658345341682434,0.479854553937912,0.00831493642181158,0.08251953125,0.0003,10694
200,409600,2048,-473.6550773186623,199.0,0.002064165659248829,0.08423861861228943,0.46900513768196106,0.004146181046962738,0.071435546875,0.0003,10694
201,411648,2056,-480.84014746851483,199.0,-0.00023749470710754395,0.03533278405666351,0.45768019556999207,0.009315947070717812,0.0982421875,0.0003,10694
202,413696,2064,-477.92219831412996,199.0,-0.00033315084874629974,0.028937917202711105,0.43993663787841797,0.006388981826603413,0.12802734375,0.0003,10695
203,415744,2072,-428.67029397574225,199.0,-0.004942020401358604,0.027670059353113174,0.4254970848560333,0.0071852561086416245,0.083984375,0.0003,10695
204,417792,2088,-319.3054294151559,199.0,0.0029149074107408524,0.03427637368440628,0.4245551824569702,0.008392182178795338,0.113916015625,0.0003,10696
205,419840,2096,-274.4720917802016,199.0,0.0007366263307631016,0.009238002821803093,0.4095773994922638,0.017029091715812683,0.076220703125,0.0003,10696
206,421888,2104,-211.56627401573056,199.0,-0.0028511453419923782,0.006928488612174988,0.3961746096611023,0.0033985148184001446,0.04990234375,0.0003,10696
207,423936,2112,-182.22979115777778,199.0,-0.008129642345011234,0.004975134506821632,0.3938625454902649,0.003906829282641411,0.062548828125,0.0003,10697
208,425984,2128,-200.91595448052794,199.0,-0.023432765156030655,0.008697890676558018,0.3870267868041992,0.010176049545407295,0.05908203125,0.0003,10697
209,428032,2136,-213.7980160051956,199.0,-0.008466385304927826,0.0022875925060361624,0.3791236877441406,0.0021105848718434572,0.054638671875,0.0003,10698
210,430080,2144,-201.2781223417842,199.0,0.0017816051840782166,0.004387388937175274,0.38176149129867554,0.006580575369298458,0.07578125,0.0003,10699
211,432128,2160,-266.6066524100389,199.0,-0.003949254751205444,0.006914099212735891,0.37913626432418823,0.005349857732653618,0.080859375,0.0003,10699
212,434176,2168,-322.38117005081887,199.0,-0.003359144553542137,0.004328969866037369,0.36426883935928345,0.0010612206533551216,0.067626953125,0.0003,10700
213,436224,2176,-228.6266402301615,199.0,-0.0059754676185548306,0.0011586092878133059,0.35136324167251587,0.0029836506582796574,0.083251953125,0.0003,10701
214,438272,2184,-195.97152768063296,199.0,-0.011684782803058624,0.0012754496419802308,0.3275291323661804,0.0024968492798507214,0.023291015625,0.0003,10702
215,440320,2200,-178.2054014807522,199.0,-0.005243472754955292,0.002303613582625985,0.31727463006973267,0.003369873156771064,0.071337890625,0.0003,10702
216,442368,2208,-216.63549799864455,199.0,-0.004017027094960213,0.001360555412247777,0.3111915588378906,0.0019641793332993984,0.059619140625,0.0003,10703
217,444416,2216,-203.46244685342407,199.0,-0.0011736080050468445,0.0008037833031266928,0.3123348355293274,0.0018752857577055693,0.04501953125,0.0003,10703
218,446464,2232,-212.7593923867699,199.0,0.0033670589327812195,0.0015035696560516953,0.3133544325828552,0.0045753950253129005,0.068408203125,0.0003,10704
219,448512,2240,-226.32275074378404,199.0,-0.0025430191308259964,0.003107198979705572,0.3162155747413635,0.006311249453574419,0.059228515625,0.0003,10705
220,450560,2248,-210.4640136803519,199.0,-0.009595915675163269,0.0016570823499932885,0.3136594891548157,0.004217121750116348,0.121728515625,0.0003,10706
221,452608,2256,-176.12260503879966,199.0,0.0026605799794197083,0.0005578966811299324,0.3035893440246582,0.001344312448054552,0.049658203125,0.0003,10706
222,454656,2272,-145.78332593224818,199.0,-0.011161627247929573,0.0014712089905515313,0.30356746912002563,0.0011461315443739295,0.09501953125,0.0003,10706
223,456704,2280,-170.48883692025095,199.0,-0.006622279062867165,0.0013578535290434957,0.30519533157348633,0.010536234825849533,0.1287109375,0.0003,10707
224,458752,2288,-182.25656640175373,199.0,-0.01049460656940937,0.001123067457228899,0.29952090978622437,0.007387007586658001,0.06181640625,0.0003,10707
225,460800,2304,-244.17688694366007,199.0,0.010377379134297371,0.000631557428278029,0.28859972953796387,0.006828896701335907,0.048095703125,0.0003,10708
226,462848,2312,-221.58640719504152,199.0,-0.002534668892621994,0.0012288042344152927,0.29202789068222046,0.007807355374097824,0.081982421875,0.0003,10708
227,464896,2320,-170.1812299204461,199.0,-0.000503789633512497,0.00042055820813402534,0.2855185866355896,0.006302100606262684,0.039208984375,0.0003,10709
228,466944,2328,-161.569790518809,199.0,-0.0012534861452877522,0.0009307235013693571,0.278470516204834,0.0026929820887744427,0.051123046875,0.0003,10710
229,468992,2344,-203.93901334510292,199.0,-0.007845073938369751,0.0009378897375427186,0.27797603607177734,0.009648892097175121,0.060595703125,0.0003,10711
230,471040,2352,-169.37467537868406,199.0,-0.007513232529163361,0.00230233883485198,0.2709774971008301,0.006682499311864376,0.063671875,0.0003,10712
231,473088,2360,-198.32063752218573,199.0,0.004596613347530365,0.0005630248924717307,0.26428842544555664,0.005114944651722908,0.082470703125,0.0003,10712
232,475136,2368,-197.7716388325475,199.0,0.0021353475749492645,0.0006647725240327418,0.24997758865356445,0.019987085834145546,0.0880859375,0.0003,10712
233,477184,2384,-136.57868960724977,199.0,-0.0004794560372829437,0.00046128174290060997,0.24322795867919922,0.004518597386777401,0.071484375,0.0003,10713
234,479232,2392,-154.8392985777437,199.0,-0.003969956189393997,0.0011493985075503588,0.23831123113632202,0.0031245844438672066,0.108203125,0.0003,10713
235,481280,2400,-154.87691085260732,199.0,-0.011373361572623253,0.0010806312784552574,0.23334747552871704,0.0021126451902091503,0.075048828125,0.0003,10714
236,483328,2416,-170.8293893925764,199.0,-0.0037609096616506577,0.00210236432030797,0.24636578559875488,0.005385083146393299,0.06923828125,0.0003,10715
237,485376,2424,-181.88405973309685,199.0,-0.010378638282418251,0.0020646131597459316,0.24921423196792603,0.003403472015634179,0.05068359375,0.0003,10715
238,487424,2432,-189.6483417598757,199.0,0.0037576276808977127,0.0008410478476434946,0.24590826034545898,0.00460168207064271,0.095166015625,0.0003,10716
239,489472,2440,-230.9541797155875,199.0,-0.008232492953538895,0.0009924948681145906,0.23930495977401733,0.00198057247325778,0.06923828125,0.0003,10717
240,491520,2456,-205.08060700764,199.0,0.004319940693676472,0.0007083803066052496,0.23588347434997559,0.014712934382259846,0.100830078125,0.0003,10717
241,493568,2464,-192.0167774276228,199.0,-0.008625250309705734,0.0007716722320765257,0.223818838596344,0.0008688279194757342,0.0970703125,0.0003,10718
242,495616,2472,-180.9581858387683,199.0,-0.016545522958040237,0.0008234102861024439,0.21315312385559082,0.0016470190603286028,0.03876953125,0.0003,10718
243,497664,2488,-172.21992162990153,199.0,-0.00596361979842186,0.00037261846591718495,0.2229403853416443,0.006688952445983887,0.087158203125,0.0003,10719
244,499712,2496,-213.5599267591765,199.0,-0.001362282782793045,0.0006257927161641419,0.22370582818984985,0.00976184569299221,0.07919921875,0.0003,10720
245,501760,2504,-184.03196053264284,199.0,-0.001457931473851204,0.0003239255165681243,0.21783646941184998,0.005212084390223026,0.09697265625,0.0003,10721
246,503808,2512,-167.44543505881143,199.0,-0.0013055820018053055,0.00022598993382416666,0.21638354659080505,0.012667719274759293,0.132421875,0.0003,10721
247,505856,2528,-183.35035192719667,199.0,0.00544033944606781,0.0007047000108286738,0.20747241377830505,0.008401954546570778,0.061083984375,0.0003,10722
248,507904,2536,-189.17901898751572,199.0,-0.0020253369584679604,0.00028312939684838057,0.18366345763206482,0.00987575389444828,0.054345703125,0.0003,10722
249,509952,2544,-164.5654943075844,199.0,0.002010032534599304,0.0003403797745704651,0.18122950196266174,0.0036177716683596373,0.066357421875,0.0003,10723
250,512000,2560,-129.316705812057,199.0,-0.010464977473020554,0.00041202586726285517,0.18246307969093323,0.004752665758132935,0.046923828125,0.0003,10724
251,514048,2568,-164.81732904800037,199.0,-0.013286514207720757,0.0003944619093090296,0.17028817534446716,0.0037197836209088564,0.06494140625,0.0003,10724
252,516096,2576,-145.64981651469003,199.0,0.0009709373116493225,0.00016527369734831154,0.1668565273284912,0.0373145267367363,0.11858258928571429,0.0003,10732
253,518144,2584,-142.17801563743132,199.0,0.0024231523275375366,0.0006064310437068343,0.17475786805152893,0.018115514889359474,0.08505859375,0.0003,10732
254,520192,2600,-195.40919092043617,199.0,-0.006947295740246773,0.00020259938901290298,0.16897210478782654,0.011623010039329529,0.117431640625,0.0003,10732
255,522240,2608,-193.71413624279737,199.0,-0.013545427471399307,0.0008238677983172238,0.16342949867248535,0.007924037054181099,0.056689453125,0.0003,10733
256,524288,2616,-186.61025674949775,199.0,0.036347486078739166,0.00020607648184522986,0.16084089875221252,0.007216854020953178,0.1099609375,0.0003,10733
257,526336,2624,-164.54982216974003,199.0,0.01467796042561531,0.0005490238545462489,0.146462082862854,0.008011221885681152,0.06904296875,0.0003,10734
258,528384,2640,-146.97797961466023,199.0,-0.007732465863227844,0.0003994459693785757,0.14404845237731934,0.007215962279587984,0.081689453125,0.0003,10734
259,530432,2648,-160.19169597984188,199.0,0.005865128710865974,0.0003467099741101265,0.12868762016296387,0.0012453478993847966,0.062109375,0.0003,10734
260,532480,2656,-181.4110140792942,199.0,0.02146979048848152,0.00018872831424232572,0.12330985069274902,0.002265593269839883,0.0640625,0.0003,10735
261,534528,2672,-160.24150910137357,199.0,-0.01586291566491127,0.000147947488585487,0.11749827861785889,0.0035136635415256023,0.073779296875,0.0003,10736
262,536576,2680,-181.46757437591242,199.0,0.004808319732546806,0.00039885228034108877,0.11972701549530029,0.004594380967319012,0.0966796875,0.0003,10736
263,538624,2688,-204.01814315415976,199.0,0.010028377175331116,0.0009974088752642274,0.1282116174697876,0.03185608610510826,0.12783203125,0.0003,10737
264,540672,2696,-201.7828394095912,199.0,2.9630959033966064e-05,0.002460761461406946,0.13066089153289795,0.006114334799349308,0.04853515625,0.0003,10737
265,542720,2712,-203.6708859986105,199.0,-0.0002625416964292526,0.0011546345194801688,0.1333942413330078,0.01183377206325531,0.096240234375,0.0003,10738
266,544768,2720,-211.8606096010307,199.0,0.01404891163110733,0.003959596157073975,0.14523112773895264,0.008103588595986366,0.0755859375,0.0003,10738
267,546816,2728,-250.03760750121828,199.0,-0.0072016287595033646,0.002546436619013548,0.15574225783348083,0.004436803050339222,0.051806640625,0.0003,10739
268,548864,2744,-192.0380745430454,199.0,-0.007571600377559662,0.0005464572459459305,0.15937066078186035,0.0018972959369421005,0.09453125,0.0003,10740
269,550912,2752,-194.14508711634988,199.0,0.007562005892395973,0.000627781031653285,0.1577373445034027,0.008016163483262062,0.088232421875,0.0003,10740
270,552960,2760,-166.03481161862481,199.0,-0.0014439262449741364,0.00045249314280226827,0.146836519241333,0.005337923299521208,0.09599609375,0.0003,10740
271,555008,2768,-173.2036142064211,199.0,-0.008112582378089428,0.00031566881807520986,0.158951997756958,0.005287947598844767,0.094287109375,0.0003,10741
272,557056,2784,-154.785793537839,199.0,-0.0037385597825050354,0.00031305948505178094,0.15530133247375488,0.0038520502857863903,0.08427734375,0.0003,10742
273,559104,2792,-165.71395732014716,199.0,-0.008506221696734428,0.0008671525865793228,0.15775370597839355,0.004870318342000246,0.063330078125,0.0003,10742
274,561152,2800,-188.9989902819254,199.0,-0.006589457392692566,0.00037784670712426305,0.149733304977417,0.007894957438111305,0.083056640625,0.0003,10743
275,563200,2816,-204.88452355799572,199.0,-0.008129676803946495,0.00032041105441749096,0.15068459510803223,0.002789067104458809,0.06640625,0.0003,10743
276,565248,2824,-166.03931001573628,199.0,-0.005479700863361359,0.0005052252672612667,0.14719557762145996,0.007395113818347454,0.08173828125,0.0003,10743
277,567296,2832,-163.3893356688129,199.0,-0.0033725202083587646,0.0003486371133476496,0.1409212350845337,0.0036817339714616537,0.058642578125,0.0003,10744
278,569344,2840,-145.68135766643599,199.0,-0.019845332950353622,0.0011982179712504148,0.14597368240356445,0.00745549937710166,0.1013671875,0.0003,10744
279,571392,2856,-210.18626894039795,199.0,-0.004558771848678589,0.0007820279570296407,0.15464171767234802,0.006564497947692871,0.0419921875,0.0003,10745
280,573440,2864,-179.48014958648642,199.0,-0.0020760297775268555,0.0030730990692973137,0.15672102570533752,0.0024484628811478615,0.053125,0.0003,10745
281,575488,2872,-208.6859383828516,199.0,-0.0034099146723747253,0.0014063077978789806,0.15433740615844727,0.00493389368057251,0.030908203125,0.0003,10745
282,577536,2880,-203.0299222641933,199.0,-0.010545555502176285,0.00036987083149142563,0.14541268348693848,0.005663200281560421,0.05576171875,0.0003,10746
283,579584,2896,-203.20637799179218,199.0,0.0104127898812294,0.0029778347816318274,0.14143002033233643,0.00365126458927989,0.059228515625,0.0003,10747
284,581632,2904,-216.40595534822987,199.0,0.00035827234387397766,0.0014932970516383648,0.1436673402786255,0.005397079978138208,0.060205078125,0.0003,10747
285,583680,2912,-182.90781257999663,199.0,-0.003932230174541473,0.0009555283468216658,0.149391770362854,0.0016482730861753225,0.069384765625,0.0003,10747
286,585728,2928,-184.40191119575184,199.0,-0.00010214373469352722,0.0005838569486513734,0.1463104486465454,0.006804171483963728,0.10810546875,0.0003,10748
287,587776,2936,-222.9314119301992,199.0,-0.004155520349740982,0.00039909902261570096,0.1355440616607666,0.009971174411475658,0.042578125,0.0003,10748
288,589824,2944,-210.4711256915986,199.0,0.0016947761178016663,0.0008057078812271357,0.14089465141296387,0.021444091573357582,0.0875,0.0003,10749
289,591872,2952,-217.77609034379407,199.0,0.002636382356286049,0.00018950350931845605,0.14318132400512695,0.0321594774723053,0.0880859375,0.0003,10750
290,593920,2968,-147.08202376111822,199.0,-0.013482626527547836,0.0007407867815345526,0.1422286033630371,0.007948980666697025,0.11201171875,0.0003,10750
291,595968,2976,-160.50750175603602,199.0,0.0006599817425012589,0.00018272388842888176,0.1368410587310791,0.0039176540449261665,0.081396484375,0.0003,10750
292,598016,2984,-182.81443822667455,199.0,-0.006297213025391102,9.010490612126887e-05,0.13619422912597656,0.0023193052038550377,0.072314453125,0.0003,10751
293,600064,3000,-164.49113655872577,199.0,0.02186465635895729,0.0001294479880016297,0.14052331447601318,0.004505717195570469,0.033837890625,0.0003,10751
294,602112,3008,-151.79734621153824,199.0,-0.011118002235889435,0.00022093018924351782,0.14680111408233643,0.017924463376402855,0.1318359375,0.0003,10752
295,604160,3016,-128.4741076587548,199.0,-0.002151850610971451,0.00025647677830420434,0.14538180828094482,0.004980828613042831,0.075048828125,0.0003,10752
296,606208,3024,-152.03811631910298,199.0,-0.005470555275678635,0.00014733069110661745,0.1486572027206421,0.004098300356417894,0.083251953125,0.0003,10752
297,608256,3040,-166.55304514503513,199.0,0.0011545419692993164,0.0002319266932317987,0.15805158019065857,0.004413326270878315,0.079052734375,0.0003,10753
298,610304,3048,-174.24684178553449,199.0,-0.016122836619615555,0.0004930834984406829,0.15439185500144958,0.007690447848290205,0.05078125,0.0003,10753
299,612352,3056,-152.4455446956613,199.0,0.023617811501026154,0.00016984425019472837,0.1624092161655426,0.0067830439656972885,0.129150390625,0.0003,10754
300,614400,3072,-213.43904126123607,199.0,0.0058634281158447266,0.0003791720373556018,0.16814669966697693,0.007944467477500439,0.0712890625,0.0003,10754
301,616448,3080,-194.78110829945052,199.0,0.01612660475075245,0.00020332283747848123,0.1623702049255371,0.007539972197264433,0.05908203125,0.0003,10754
302,618496,3088,-182.7671801806542,199.0,-0.012459143996238708,0.00030410749604925513,0.1589098870754242,0.022833824157714844,0.089013671875,0.0003,10754
303,620544,3096,-168.30994520526093,199.0,-0.01162279024720192,0.0004441595810931176,0.15459227561950684,0.005740159656852484,0.108935546875,0.0003,10755
304,622592,3112,-170.55993596405438,199.0,-0.009522191248834133,0.0006219417555257678,0.16187810897827148,0.012017358094453812,0.07666015625,0.0003,10755
305,624640,3120,-152.649775134157,199.0,-0.004333333112299442,0.00015474396059289575,0.15969648957252502,0.0022606702987104654,0.050244140625,0.0003,10755
306,626688,3128,-155.24204024792616,199.0,-0.003259866964071989,0.00033893095678649843,0.16335001587867737,0.004863249137997627,0.067919921875,0.0003,10755
307,628736,3136,-197.48804786947161,199.0,0.009961847215890884,0.00019463807984720916,0.16305169463157654,0.0063152918592095375,0.1185546875,0.0003,10756
308,630784,3152,-188.28911448923023,199.0,0.002620924264192581,0.0002773781307041645,0.158745676279068,0.007477424573153257,0.071044921875,0.0003,10756
309,632832,3160,-164.35120394688315,199.0,0.0064157601445913315,9.641082579037175e-05,0.14962661266326904,0.020452791824936867,0.084912109375,0.0003,10757
310,634880,3168,-165.10895691278526,199.0,-0.0011136159300804138,0.00020455574849620461,0.13794374465942383,0.006560289766639471,0.08642578125,0.0003,10757
311,636928,3184,-176.0996512635662,199.0,-0.0020986609160900116,0.0002628148067742586,0.13941609859466553,0.0034026866778731346,0.106884765625,0.0003,10758
312,638976,3192,-190.08047724950399,199.0,0.0019977986812591553,0.00039986649062484503,0.13940703868865967,0.00906034279614687,0.082568359375,0.0003,10758
313,641024,3200,-182.18920945535655,199.0,0.0031723007559776306,0.00010971099982270971,0.13897180557250977,0.00921696424484253,0.066552734375,0.0003,10758
314,643072,3208,-205.8966262292385,199.0,-0.0009181071072816849,0.00011481408728286624,0.12375712394714355,0.0069228848442435265,0.06474609375,0.0003,10758
315,645120,3224,-137.17442626273515,199.0,0.003614816814661026,0.0002084006555378437,0.11492812633514404,0.0069952597841620445,0.080908203125,0.0003,10759
316,647168,3232,-148.39421880733053,199.0,-0.004458870738744736,6.254495383473113e-05,0.1050494909286499,0.004246800672262907,0.05439453125,0.0003,10759
317,649216,3240,-136.7607126969315,199.0,-0.01614992320537567,0.00020362812210805714,0.10957551002502441,0.0031548982951790094,0.069287109375,0.0003,10759
318,651264,3256,-208.57791879086184,199.0,-0.0039001721888780594,0.0005103761795908213,0.10671353340148926,0.001975184539332986,0.12431640625,0.0003,10760
319,653312,3264,-206.0823233241374,199.0,-0.010449130088090897,0.00022289043408818543,0.11610949039459229,0.004375232383608818,0.0708984375,0.0003,10760
320,655360,3272,-181.5684401325505,199.0,-0.002567550167441368,4.9729835154721513e-05,0.11278057098388672,0.001750309718772769,0.130712890625,0.0003,10761
321,657408,3280,-162.57691276239348,199.0,-0.00349385105073452,0.00010006957745645195,0.1066364049911499,0.0035217497497797012,0.109619140625,0.0003,10761
322,659456,3296,-157.22707480088997,199.0,0.0008424706757068634,0.00016033010615501553,0.09505808353424072,0.004940366372466087,0.045703125,0.0003,10761
323,661504,3304,-155.64880291784428,199.0,0.00039872992783784866,0.00014444973203353584,0.07750451564788818,0.0009394282824359834,0.064013671875,0.0003,10762
324,663552,3312,-155.48658694915446,199.0,-0.0012286733835935593,0.0002838062064256519,0.07016205787658691,0.002365290652960539,0.061279296875,0.0003,10762
325,665600,3328,-162.59455544993008,199.0,-0.004163939505815506,8.230538514908403e-05,0.07858753204345703,0.004121755715459585,0.055078125,0.0003,10762
326,667648,3336,-119.84459243854334,199.0,-0.0007452294230461121,0.00043749623000621796,0.07262265682220459,0.005345916375517845,0.074951171875,0.0003,10763
327,669696,3344,-138.0296067315474,199.0,0.006459638476371765,0.00015269851428456604,0.07718706130981445,0.008646231144666672,0.061962890625,0.0003,10763
328,671744,3352,-162.13788149805242,199.0,0.0011158082634210587,0.00017998152179643512,0.08195245265960693,0.006900699809193611,0.05009765625,0.0003,10763
329,673792,3368,-181.88158864510774,199.0,-0.01660408265888691,0.0006886126939207315,0.07987475395202637,0.01442292146384716,0.126318359375,0.0003,10763
330,675840,3376,-152.7768262579995,199.0,-0.007039865478873253,0.00010205488797510043,0.07907819747924805,0.005362301133573055,0.09638671875,0.0003,10763
331,677888,3384,-177.45445178552032,199.0,-0.011169306933879852,0.0002331002033315599,0.07351815700531006,0.007899688556790352,0.097900390625,0.0003,10764
332,679936,3392,-159.66109401754548,199.0,-0.01588604785501957,8.12993457657285e-05,0.07865166664123535,0.017324786633253098,0.10205078125,0.0003,10764
333,681984,3408,-154.05872954404725,199.0,-0.021550625562667847,0.0006730343447998166,0.09308981895446777,0.01004538033157587,0.10703125,0.0003,10764
334,684032,3416,-147.13103389496732,199.0,-0.014381632208824158,0.0007301963050849736,0.09760987758636475,0.0099234189838171,0.05869140625,0.0003,10765
335,686080,3424,-173.7703036498853,199.0,-0.004159174859523773,0.0003104909847024828,0.11280429363250732,0.004430520813912153,0.059814453125,0.0003,10765
336,688128,3440,-173.44451660393958,199.0,-0.01006691437214613,0.00024152977857738733,0.1057736873626709,0.011913907714188099,0.095458984375,0.0003,10766
337,690176,3448,-144.3933959891963,199.0,0.0022990144789218903,0.00031379825668409467,0.10930538177490234,0.016007984057068825,0.083056640625,0.0003,10766
338,692224,3456,-124.66784135348523,199.0,0.005659045185893774,0.0001480264327256009,0.10627305507659912,0.009480570442974567,0.0447265625,0.0003,10766
339,694272,3464,-122.10693396089357,199.0,-0.008286910131573677,0.00020892772590741515,0.10532701015472412,0.012348281219601631,0.104638671875,0.0003,10767
340,696320,3480,-156.07771959216765,199.0,0.00636679120361805,0.00012014898675261065,0.10467374324798584,0.007762257009744644,0.09970703125,0.0003,10767
341,698368,3488,-166.39427614364232,199.0,0.010344255715608597,0.00017323493375442922,0.11202800273895264,0.012685902416706085,0.095068359375,0.0003,10767
342,700416,3496,-177.1348974017648,199.0,0.0023266542702913284,4.9331145419273525e-05,0.10987770557403564,0.0009916780982166529,0.04755859375,0.0003,10768
343,702464,3512,-168.3657687622102,199.0,-0.0053207362070679665,0.00013014674186706543,0.10752499103546143,0.0077145216055214405,0.079052734375,0.0003,10768
344,704512,3520,-143.83952061475654,199.0,-0.00953877903521061,0.00027019059052690864,0.10884225368499756,0.007511536590754986,0.072021484375,0.0003,10768
345,706560,3528,-169.33346632947956,199.0,-0.00022536888718605042,2.8648695661104284e-05,0.10367417335510254,0.002361881546676159,0.056298828125,0.0003,10769
346,708608,3536,-164.9042403761721,199.0,0.008335819467902184,0.00014338287292048335,0.10956358909606934,0.004922122228890657,0.06455078125,0.0003,10769
347,710656,3552,-184.38998610400648,199.0,-0.007219795137643814,0.0003157613391522318,0.10535061359405518,0.020959632471203804,0.086279296875,0.0003,10770
348,712704,3560,-176.80526359330503,199.0,-0.007244929671287537,0.00017928730812855065,0.12297940254211426,0.006040616426616907,0.05400390625,0.0003,10770
349,714752,3568,-172.41005526108307,199.0,0.02517561987042427,7.2771857958287e-05,0.12266647815704346,0.02296203002333641,0.063671875,0.0003,10770
350,716800,3584,-135.12988929685997,199.0,0.0034178541973233223,0.00021177271264605224,0.12367832660675049,0.03986617550253868,0.112060546875,0.0003,10782
351,718848,3592,-140.15725601317214,199.0,0.013917740434408188,0.0003247769200243056,0.12040627002716064,0.005521001294255257,0.072119140625,0.0003,10782
352,720896,3600,-153.40820220959063,199.0,-0.01750771515071392,0.0001292588422074914,0.12228035926818848,0.004632740281522274,0.062646484375,0.0003,10782
353,722944,3608,-181.77799405971717,199.0,-0.006176705472171307,0.0002544197777751833,0.12496733665466309,0.00555071234703064,0.099560546875,0.0003,10783
354,724992,3624,-186.1878309724698,199.0,-0.009147260338068008,0.0002792738960124552,0.1367257833480835,0.016651948913931847,0.0919921875,0.0003,10783
355,727040,3632,-188.01897320066274,199.0,-0.009443927556276321,0.0005385038675740361,0.13679683208465576,0.006203250959515572,0.0953125,0.0003,10783
356,729088,3640,-190.16331330081854,199.0,-0.018968097865581512,0.00024790666066110134,0.14153563976287842,0.030291058123111725,0.11083984375,0.0003,10785
357,731136,3648,-201.10230951816112,199.0,-0.003994159400463104,0.00014816680049989372,0.12718260288238525,0.003914114087820053,0.05244140625,0.0003,10785
358,733184,3664,-184.9465408034668,199.0,0.0025777574628591537,0.0005507128080353141,0.1251605749130249,0.04207442328333855,0.142333984375,0.0003,10800
359,735232,3672,-181.91451047010253,199.0,0.009066871367394924,0.0001178841048385948,0.12234699726104736,0.007683491799980402,0.07080078125,0.0003,10800
360,737280,3680,-154.7078254058401,199.0,0.0026248833164572716,0.00010204587306361645,0.11995232105255127,0.007371499668806791,0.123388671875,0.0003,10800
361,739328,3696,-114.91417073894107,199.0,-0.000503838062286377,0.00019368789799045771,0.11730062961578369,0.0048194583505392075,0.0673828125,0.0003,10801
362,741376,3704,-125.64318481586159,199.0,-0.008005370385944843,0.00034409790532663465,0.10840415954589844,0.003671452170237899,0.072802734375,0.0003,10801
363,743424,3712,-131.8240852329629,199.0,0.015127688646316528,0.0003950672980863601,0.10913431644439697,0.0060549224726855755,0.0599609375,0.0003,10800
364,745472,3720,-122.41724306131171,199.0,0.01355636864900589,4.81708011648152e-05,0.10572957992553711,0.02214682102203369,0.100537109375,0.0003,10801
365,747520,3736,-171.37673898491522,199.0,-0.0032830340787768364,0.00048115971731022,0.10142302513122559,0.013440046459436417,0.077587890625,0.0003,10801
366,749568,3744,-159.35775250240368,199.0,0.006167978048324585,0.00013787831994704902,0.09373986721038818,0.004181649070233107,0.094091796875,0.0003,10801
367,751616,3752,-167.6759824527561,199.0,-0.01552940346300602,0.0002482656273059547,0.09172439575195312,0.028848396614193916,0.143408203125,0.0003,10800
368,753664,3768,-169.61255772914998,199.0,-0.008520254865288734,9.64117280091159e-05,0.10476303100585938,0.013503109104931355,0.0923828125,0.0003,10800
369,755712,3776,-185.54695616629493,199.0,-0.008783809840679169,0.0003289870801381767,0.11090242862701416,0.005706503987312317,0.063427734375,0.0003,10800
370,757760,3784,-202.47916133026337,199.0,0.005976052954792976,0.00017769653641153127,0.1177741289138794,0.005997484549880028,0.07412109375,0.0003,10800
371,759808,3792,-210.11713209780146,199.0,-0.006938610691577196,0.00016207860608119518,0.12285876274108887,0.0409749299287796,0.1630859375,0.0003,10805
372,761856,3808,-132.9722727428838,199.0,-0.010940682142972946,0.00044427678221836686,0.123757004737854,0.003306399332359433,0.093603515625,0.0003,10805
373,763904,3816,-120.69703715940584,199.0,-0.008693060837686062,0.00018382351845502853,0.12272107601165771,0.010130850598216057,0.138818359375,0.0003,10805
374,765952,3824,-130.8074023654008,199.0,0.0039496049284935,7.692113285884261e-05,0.11950314044952393,0.008343508467078209,0.12109375,0.0003,10806
375,768000,3840,-147.41840646210792,199.0,0.007660586386919022,0.00013557725469581783,0.11945188045501709,0.030016420409083366,0.248046875,0.0003,10821
376,770048,3848,-161.36743086016978,199.0,-0.007241587154567242,0.0004367841174826026,0.1136559247970581,0.01154184527695179,0.0767578125,0.0003,10821
377,772096,3856,-179.76330403806412,199.0,-0.01343805342912674,0.00016854690329637378,0.12288284301757812,0.003366807010024786,0.083447265625,0.0003,10821
378,774144,3864,-192.1808416067488,199.0,-0.014450181275606155,1.585564859851729e-05,0.13829457759857178,0.012572957202792168,0.068603515625,0.0003,10821
