update,global_step,segments_completed,model_segment_return_20,mean_segment_horizon_20,mean_uncertainty,uncertainty_terminations,policy_loss,value_loss,approx_kl,clip_fraction,mean_advantage_weight,sps
1,4096,222,-5.770130591094494,17.1,6.89939554376906e-07,72,-0.007088681682944298,5.586480617523193,0.004525694064795971,0.028466796875,1.0,18497
2,8192,478,-2.6119119733572007,15.25,1.4761544662178494e-06,205,-0.0038065221160650253,8.38055419921875,0.006360756233334541,0.042626953125,1.0,18899
3,12288,728,-3.3207908779382707,15.4,2.103889073623577e-06,342,-0.011653004214167595,12.957637786865234,0.002667615655809641,0.014599609375,1.0,19139
4,16384,984,-8.406721043586732,15.85,1.5280971865649917e-06,512,0.007949331775307655,3.236426830291748,0.005730974487960339,0.0083984375,1.0,19297
5,20480,1262,-1.927475443482399,15.45,2.9941036245872965e-06,727,0.0008003339171409607,2.850843667984009,0.00836525484919548,0.034716796875,1.0,19345
6,24576,1564,-4.237080738693476,10.7,1.8702224906519405e-06,997,-0.010248606093227863,2.4146382808685303,0.005418252665549517,0.051416015625,1.0,19396
7,28672,1896,-2.5123557835817336,11.1,5.177246748644393e-06,1307,-0.011194916442036629,3.980431079864502,0.005864190403372049,0.026513671875,1.0,19421
8,32768,2245,-0.724176524579525,12.05,5.070462066214532e-06,1640,-0.0033284928649663925,5.98109769821167,0.003208528272807598,0.02353515625,1.0,19462
9,36864,2637,-2.84118497222662,11.0,2.5958729565900285e-06,2025,-0.00241638720035553,4.6607136726379395,0.003375766798853874,0.0123046875,1.0,19482
10,40960,3024,-1.7106747075915336,10.75,4.078099664184265e-06,2408,-0.00901738554239273,7.582684516906738,0.0036038546822965145,0.0162109375,1.0,19518
11,45056,3444,-2.666530504077673,8.7,7.0869841692910995e-06,2823,-0.0031483322381973267,4.251889228820801,0.009893964976072311,0.05703125,1.0,19531
12,49152,3902,-1.0760039798915386,9.5,7.565130090370076e-06,3276,-0.008586132898926735,1.9869723320007324,0.0074668098241090775,0.0419921875,1.0,19538
13,53248,4396,-2.499442970752716,7.35,4.2626343201845884e-06,3767,-0.0116786640137434,10.819372177124023,0.004637879319489002,0.024072265625,1.0,19538
14,57344,4918,-1.4379429958760739,7.1,5.6984968068718445e-06,4286,-0.011451942846179008,5.168879985809326,0.004179710987955332,0.02939453125,1.0,19548
15,61440,5458,-1.706946461647749,8.1,3.854450369544793e-06,4825,-0.0028234324418008327,3.7868130207061768,0.0010996481869369745,0.007470703125,1.0,19560
16,65536,5996,-1.9546124622225762,8.2,6.457020845118677e-06,5359,-0.006462587043642998,4.035377502441406,0.006450695917010307,0.020263671875,1.0,19566
17,69632,6563,-1.6728391893208028,6.15,8.725009138288442e-06,5923,0.00353251863270998,11.528604507446289,0.00660637766122818,0.012109375,1.0,19570
18,73728,7168,-0.9647737003862857,6.75,7.299758181034122e-06,6526,-0.00914623774588108,4.274091720581055,0.0013942192308604717,0.037353515625,1.0,19575
19,77824,7762,-0.9383594855666161,7.25,4.28538623964414e-06,7119,-0.013527678325772285,11.173672676086426,0.00463116867467761,0.014306640625,1.0,19580
20,81920,8377,-1.560836746543646,5.9,6.590041721210582e-06,7732,0.0034066438674926758,6.149070739746094,0.004273733124136925,0.0302734375,1.0,19589
21,86016,9028,-2.1202908866107464,5.45,4.102055299881613e-06,8382,-0.009520734660327435,2.8134288787841797,0.0029453402385115623,0.0294921875,1.0,19587
