update,global_step,segments_completed,model_segment_return_20,mean_segment_horizon_20,mean_uncertainty,uncertainty_terminations,policy_loss,value_loss,approx_kl,clip_fraction,mean_advantage_weight,sps
113,462848,23136,-12.14375747591257,20.0,4.7936191549524665e-05,0,-0.1410287320613861,98.29148864746094,3.977376036345959e-05,0.0,0.8374528884887695,19236
114,466944,23328,-13.22288033515215,20.0,2.0102394046261907e-05,0,-0.1457870453596115,77.81292724609375,6.38978963252157e-05,0.0,0.8464949131011963,19242
115,471040,23552,-19.43088580071926,20.0,5.078434696770273e-05,0,-0.14329397678375244,91.28582000732422,3.151720738969743e-05,0.0,0.8165541887283325,19250
116,475136,23744,-10.714208057522773,20.0,3.5310487874085084e-05,0,-0.16264989972114563,97.63732147216797,4.265445750206709e-05,0.0,0.8366104364395142,19255
117,479232,23936,-12.235933645069599,20.0,3.4093332942575216e-05,0,-0.11323536187410355,49.55107498168945,2.6505498681217432e-05,0.0,0.8467803597450256,19260
118,483328,24160,-7.25006178766489,20.0,2.9004584575886838e-05,0,-0.06999143958091736,35.2872428894043,4.720001015812159e-06,0.0,0.8527979254722595,19265
119,487424,24352,-15.802755659073592,20.0,2.208983278251253e-05,0,-0.13367609679698944,65.54663848876953,1.2580945622175932e-05,0.0,0.8512473702430725,19271
120,491520,24576,-12.727328154444695,20.0,5.1109105697833e-05,0,-0.15413720905780792,113.55915832519531,3.568519605323672e-05,0.0,0.8351925611495972,19278
121,495616,24768,-31.862197604775428,20.0,3.168080729665235e-05,0,-0.1707591414451599,78.17411804199219,2.880697138607502e-07,0.0,0.8510619401931763,19284
122,499712,24960,-13.22877253368497,20.0,3.8475154724437743e-05,0,-0.1421361118555069,118.77391815185547,1.752050593495369e-07,0.0,0.8165867924690247,19289
