update,global_step,segments_completed,model_segment_return_20,mean_segment_horizon_20,mean_uncertainty,uncertainty_terminations,policy_loss,value_loss,approx_kl,clip_fraction,mean_advantage_weight,sps
22,90112,4480,-1.9100339122116565,20.0,4.8642014007782564e-05,0,-0.1804748773574829,91.07130432128906,0.001051640952937305,0.000390625,0.8525552153587341,19808
23,94208,4704,-7.6907071501016615,20.0,8.6538668256253e-05,0,-0.20238056778907776,134.0747833251953,0.0026178001426160336,0.008203125,0.8355959057807922,19812
24,98304,4896,-19.39096232652664,20.0,5.7711295085027814e-05,0,-0.1470608115196228,77.75643157958984,0.009529286995530128,0.027392578125,0.8500345945358276,19816
25,102400,5120,-30.150505834817885,20.0,7.431659469148144e-05,0,-0.17335566878318787,149.66049194335938,0.002938126679509878,0.004052734375,0.8185726404190063,19822
26,106496,5312,-6.363092535734177,20.0,4.3014384573325515e-05,0,-0.1789553463459015,88.67132568359375,0.002038664184510708,0.00439453125,0.8599658608436584,19820
27,110592,5504,-11.94940665140748,20.0,3.719321466633119e-05,0,-0.15026484429836273,92.79214477539062,0.004493852145969868,0.006103515625,0.8682911992073059,19825
28,114688,5728,-8.039502134174109,20.0,6.269720324780792e-05,0,-0.15405243635177612,101.00189208984375,0.0033087171614170074,0.0142578125,0.8556392788887024,19828
29,118784,5920,-24.787172441929577,20.0,6.081102037569508e-05,0,-0.16183990240097046,83.51470947265625,0.00420829001814127,0.01396484375,0.8613795042037964,19832
30,122880,6144,-11.213870402425528,20.0,4.6956061851233244e-05,0,-0.17389926314353943,64.10704040527344,0.0032546112779527903,0.01396484375,0.865821123123169,19826
31,126976,6336,-28.16263032108545,20.0,7.378592272289097e-05,0,-0.17653346061706543,107.12834167480469,0.0034248605370521545,0.013720703125,0.8358858823776245,19830
32,131072,6528,-13.69285677075386,20.0,3.416641993680969e-05,0,-0.13721473515033722,76.66022491455078,0.003695266554132104,0.014453125,0.8915730714797974,19835
33,135168,6752,-14.948197881877423,20.0,3.563605059753172e-05,0,-0.17220711708068848,102.10653686523438,0.002510999795049429,0.005078125,0.8882540464401245,19839
34,139264,6944,-24.278105594217777,20.0,5.6134831538656726e-05,0,-0.16574862599372864,75.5163803100586,0.0029265235643833876,0.016552734375,0.8845886588096619,19844
35,143360,7168,-21.44188612997532,20.0,6.395682430593297e-05,0,-0.1939833015203476,129.43994140625,0.004469526931643486,0.005419921875,0.8456164598464966,19846
36,147456,7360,-10.078717005252837,20.0,4.281432120478712e-05,0,-0.1558067798614502,55.69143295288086,0.0022842492908239365,0.005517578125,0.8936256170272827,19847
37,151552,7552,-19.73126848861575,20.0,1.7144513549283147e-05,0,-0.18349459767341614,91.01504516601562,0.0024204954970628023,0.003564453125,0.8827048540115356,19853
38,155648,7776,-18.84984994754195,20.0,5.471133772516623e-05,0,-0.21422237157821655,152.2941436767578,0.0022653855849057436,0.005615234375,0.8623833060264587,19854
39,159744,7968,-7.236571241170168,20.0,4.363277184893377e-05,0,-0.18257716298103333,87.77420806884766,0.001302097924053669,0.009521484375,0.886858344078064,19856
40,163840,8192,-0.9466263219714165,20.0,4.363741027191281e-05,0,-0.15527552366256714,60.002960205078125,0.0025762980803847313,0.000732421875,0.8875447511672974,19859
41,167936,8384,-6.621210165321827,20.0,6.180224590934813e-05,0,-0.1604442596435547,95.33706665039062,0.0035658946726471186,0.004248046875,0.8606724143028259,19856
42,172032,8576,-6.061883483827114,20.0,2.169557410525158e-05,0,-0.11506759375333786,48.67149353027344,0.0036033305805176497,0.01640625,0.8959247469902039,19850
43,176128,8800,-25.95444178953767,20.0,8.412596071138978e-05,0,-0.1815253645181656,123.12049865722656,0.0009884752798825502,0.01357421875,0.8476656675338745,19851
44,180224,8992,-10.987137538194656,20.0,2.3527971279690973e-05,0,-0.1632327437400818,73.47022247314453,0.002265228657051921,0.006201171875,0.8926933407783508,19850
45,184320,9216,-14.633277536928654,20.0,6.570697587449104e-05,0,-0.15919092297554016,114.8658676147461,0.0015715585323050618,0.005810546875,0.8637979626655579,19846
46,188416,9408,-20.067917688935996,20.0,5.7734934671316296e-05,0,-0.18796563148498535,123.05265808105469,0.0002610937226563692,0.0,0.8584564328193665,19847
47,192512,9600,-12.719518400728703,20.0,3.287200161139481e-05,0,-0.18537449836730957,102.8935546875,0.0018579575698822737,0.000146484375,0.877249002456665,19850
48,196608,9824,-18.323954179883003,20.0,3.212839146726765e-05,0,-0.15006032586097717,65.9168701171875,0.003064295742660761,0.001611328125,0.8811473846435547,19853
49,200704,10016,-12.863258162885904,20.0,2.9209762942628004e-05,0,-0.13629186153411865,50.305885314941406,0.0036507179029285908,0.00703125,0.8989700078964233,19858
50,204800,10240,-20.370626102387906,20.0,3.9636390283703804e-05,0,-0.1845276802778244,98.71966552734375,0.0004577399813570082,0.003173828125,0.878839373588562,19858
51,208896,10432,-17.625894379615783,20.0,4.021016138722189e-05,0,-0.2258673757314682,180.25042724609375,0.0005559934070333838,0.0,0.8353555202484131,19856
52,212992,10624,-22.398483055084945,20.0,4.719886783277616e-05,0,-0.22627398371696472,155.534912109375,0.0001939994835993275,0.0,0.8474891781806946,19858
53,217088,10848,-11.445914143323899,20.0,3.766164809348993e-05,0,-0.18025223910808563,126.18064880371094,0.00016123626846820116,0.0044921875,0.8523691892623901,19862
54,221184,11040,-7.103394915163517,20.0,4.75840424769558e-05,0,-0.2158065140247345,92.88269805908203,0.0026359918992966413,0.013671875,0.8567749857902527,19863
55,225280,11264,-17.75858344063163,20.0,4.9185378884430975e-05,0,-0.23387610912322998,151.811767578125,0.004705503117293119,0.0119140625,0.8585940599441528,19865
56,229376,11456,-19.543330971896648,20.0,2.8700702387141064e-05,0,-0.14424842596054077,51.04047393798828,0.0006012579542584717,0.002880859375,0.8981586694717407,19863
57,233472,11648,-13.647633867710828,20.0,2.8189610020490363e-05,0,-0.1709202378988266,74.8857650756836,0.0034866027999669313,0.00380859375,0.877741813659668,19865
58,237568,11872,-26.05119432210922,20.0,3.47209170286078e-05,0,-0.1624244749546051,73.59806823730469,0.00042119447607547045,0.000537109375,0.8942127227783203,19867
59,241664,12064,-20.35413803085685,20.0,4.6821551222819835e-05,0,-0.20843568444252014,89.61662292480469,0.004088756162673235,0.004248046875,0.864410400390625,19869
60,245760,12288,-10.404298763722181,20.0,6.159374606795609e-05,0,-0.1981678307056427,93.52865600585938,0.0014671518001705408,4.8828125e-05,0.8520818948745728,19866
61,249856,12480,-19.370712840557097,20.0,2.3012176825432107e-05,0,-0.1877879649400711,71.36893463134766,0.0023606792092323303,0.006591796875,0.88773512840271,19867
62,253952,12672,-8.812824806571006,20.0,2.904630127886776e-05,0,-0.19482073187828064,104.76414489746094,7.3659466579556465e-06,0.0,0.8628465533256531,19869
63,258048,12896,-0.5712945640087128,20.0,2.764402233879082e-05,0,-0.13345976173877716,55.652183532714844,0.00038849725387990475,4.8828125e-05,0.87605220079422,19870
64,262144,13088,-8.007389594614505,20.0,3.917669164366089e-05,0,-0.17125846445560455,115.89629364013672,0.00020645541371777654,0.0,0.8399348855018616,19872
65,266240,13312,-16.368410918861628,20.0,2.5720157282194123e-05,0,-0.13754644989967346,76.29304504394531,0.000732549699023366,0.00029296875,0.8741257190704346,19869
66,270336,13504,-14.913860489428043,20.0,3.539730096235871e-05,0,-0.18835490942001343,88.89350891113281,0.0002174312248826027,4.8828125e-05,0.8421192169189453,19867
67,274432,13696,-27.496363722532987,20.0,4.5781038352288306e-05,0,-0.1592509150505066,92.33881378173828,6.32657902315259e-05,0.0,0.8596025109291077,19869
68,278528,13920,-0.4499098129570484,20.0,4.0554376028012484e-05,0,-0.15449009835720062,66.61732482910156,0.0005967605975456536,0.0,0.8695886731147766,19871
69,282624,14112,-12.75675714313984,20.0,3.754011413548142e-05,0,-0.15733936429023743,97.50868225097656,0.0014942308189347386,4.8828125e-05,0.8610461950302124,19873
70,286720,14336,-11.182661174982787,20.0,3.454266698099673e-05,0,-0.1402982771396637,100.30317687988281,0.0031974869780242443,0.003173828125,0.8412583470344543,19871
71,290816,14528,-8.586673356592655,20.0,4.6551995183108374e-05,0,-0.1352231651544571,68.73689270019531,0.000350976042682305,0.0,0.8562402725219727,19872
72,294912,14720,-18.907057230919598,20.0,5.2497627621050924e-05,0,-0.158736914396286,101.14289093017578,0.0003190712886862457,0.0,0.8253806829452515,19874
73,299008,14944,-3.8216377936303614,20.0,3.290839595138095e-05,0,-0.13915885984897614,73.60044860839844,0.002347697038203478,0.000390625,0.8514717817306519,19875
74,303104,15136,-0.9902887068688869,20.0,4.495362372836098e-05,0,-0.17559123039245605,116.94397735595703,0.002956931944936514,0.006591796875,0.827320396900177,19876
75,307200,15360,-17.703914530575275,20.0,4.2607342038536444e-05,0,-0.10959957540035248,62.294044494628906,0.0002529732300899923,0.0,0.8199536204338074,19872
76,311296,15552,-5.493562528491021,20.0,1.9533326849341393e-05,0,-0.11540095508098602,28.965065002441406,2.9766582883894444e-05,0.0,0.8614899516105652,19872
77,315392,15744,-18.359789599478244,20.0,5.290592889650725e-05,0,-0.11643988639116287,67.33491516113281,0.00037487028748728335,0.0,0.8101534247398376,19873
78,319488,15968,-6.217770835757255,20.0,2.7725462132366374e-05,0,-0.13861499726772308,65.82247924804688,0.0001066297190845944,0.0,0.8349190354347229,19873
79,323584,16160,-10.685354487597943,20.0,2.941385901067406e-05,0,-0.13944852352142334,96.22453308105469,0.0010255810339003801,0.00087890625,0.8126672506332397,19874
80,327680,16384,-24.830747009813784,20.0,4.844785144086927e-05,0,-0.15088331699371338,93.49856567382812,0.0004568900621961802,0.0,0.8041102290153503,19873
81,331776,16576,-0.4508495479822159,20.0,1.783530751708895e-05,0,-0.1198686808347702,48.22747802734375,0.0006980395992286503,0.0,0.8703035116195679,19874
82,335872,16768,-6.630274694412947,20.0,3.763826680369675e-05,0,-0.14843396842479706,95.24372100830078,0.00023427855921909213,0.0,0.8413479924201965,19875
83,339968,16992,-13.302137525379658,20.0,6.252265302464366e-05,0,-0.16610750555992126,127.07464599609375,0.00029657332925125957,0.0,0.8152628540992737,19876
84,344064,17184,-17.742288936674594,20.0,3.1777904951013625e-05,0,-0.13453087210655212,72.52645874023438,0.00029491569148376584,9.765625e-05,0.8336168527603149,19876
85,348160,17408,-13.812287444621324,20.0,3.441303488216363e-05,0,-0.11606594920158386,60.98504638671875,0.0006752725457772613,0.0001953125,0.848227322101593,19876
86,352256,17600,-6.011561450362206,20.0,3.5576817026594654e-05,0,-0.16546587646007538,105.78611755371094,0.0010314516257494688,4.8828125e-05,0.8368183970451355,19876
87,356352,17792,-22.26248881369829,20.0,4.691817593993619e-05,0,-0.16110536456108093,75.05973815917969,0.0002860250824596733,0.0,0.8114297986030579,19874
88,360448,18016,-0.4400306172668934,20.0,4.307432391215116e-05,0,-0.1489003598690033,68.34730529785156,7.520325016230345e-05,0.0,0.8449141979217529,19874
89,364544,18208,-11.279785197228193,20.0,4.226896635373123e-05,0,-0.13596667349338531,61.68501663208008,6.626278627663851e-05,0.0,0.8348332643508911,19874
90,368640,18432,-4.676010137051344,20.0,4.575110870064236e-05,0,-0.1475846916437149,81.66098022460938,8.055705984588712e-05,0.0,0.8373855352401733,19872
91,372736,18624,-6.6840783432126045,20.0,3.49974689015653e-05,0,-0.1456778645515442,75.02488708496094,8.65866313688457e-05,0.0,0.8397599458694458,19872
92,376832,18816,-12.31108450293541,20.0,5.452906771097332e-05,0,-0.18515929579734802,114.06397247314453,0.0003577935276553035,0.0,0.8063937425613403,19872
93,380928,19040,-7.07396447956562,20.0,1.4668992662336677e-05,0,-0.16331645846366882,68.1198959350586,7.108200225047767e-05,0.0,0.8723808526992798,19873
94,385024,19232,-9.589315316081047,20.0,3.0905714083928615e-05,0,-0.09560186415910721,52.131317138671875,0.0006487545324489474,4.8828125e-05,0.8503245115280151,19868
95,389120,19456,-31.2203577965498,20.0,3.6920297134201974e-05,0,-0.1342247724533081,71.041015625,3.063614713028073e-05,0.0,0.8425558805465698,19854
96,393216,19648,-13.221793316304684,20.0,2.740574927884154e-05,0,-0.14932012557983398,67.73685455322266,0.0005808863788843155,0.0,0.8562211990356445,19852
97,397312,19840,-0.43062386140227316,20.0,3.526837099343538e-05,0,-0.1389702409505844,72.89361572265625,1.900782808661461e-05,0.0,0.8511117696762085,19831
98,401408,20064,-5.2824452131986614,20.0,3.812201975961216e-05,0,-0.11448228359222412,69.65968322753906,0.0003600805066525936,0.0,0.8440020680427551,19832
99,405504,20256,-3.8536459282040596,20.0,4.2631032556528226e-05,0,-0.10303865373134613,75.67402648925781,7.902004290372133e-05,0.0,0.8448325395584106,19831
100,409600,20480,-11.998823909461498,20.0,4.1930277802748606e-05,0,-0.1623648852109909,113.11143493652344,0.00023943843552842736,0.0,0.8393752574920654,19832
101,413696,20672,-0.3841293178498745,20.0,2.548580232542008e-05,0,-0.12895932793617249,53.03760528564453,9.420452988706529e-05,0.0,0.8733705878257751,19832
102,417792,20864,-7.779762837290764,20.0,4.408904351294041e-05,0,-0.1649947315454483,68.90959930419922,3.663674579001963e-05,0.0,0.8444323539733887,19833
103,421888,21088,-21.228939402103425,20.0,2.7669264454743825e-05,0,-0.14310598373413086,85.619140625,0.0005583950551226735,0.0,0.8454177379608154,19833
104,425984,21280,-6.1792286276817325,20.0,3.512541297823191e-05,0,-0.16566812992095947,102.05712890625,0.0015247506089508533,9.765625e-05,0.8374108076095581,19831
105,430080,21504,-2.7439593777060507,20.0,3.0813258490525186e-05,0,-0.1328170895576477,77.10826873779297,9.011506335809827e-05,0.0,0.8308320641517639,19832
106,434176,21696,-26.23999974131584,20.0,5.7657816796563566e-05,0,-0.14925508201122284,92.588134765625,1.0569405276328325e-05,0.0,0.8204764127731323,19833
107,438272,21888,-10.62101127654314,20.0,4.4197509851073846e-05,0,-0.17712357640266418,115.21049499511719,5.456662620417774e-05,0.0,0.8456631302833557,19835
108,442368,22112,-1.1661526322364808,20.0,4.013023499283008e-05,0,-0.13088072836399078,85.51288604736328,0.00025933654978871346,0.0,0.8234912753105164,19834
109,446464,22304,-11.405648339539766,20.0,3.821618156507611e-05,0,-0.11998434364795685,73.43775939941406,0.00016554887406527996,0.0,0.8443211317062378,19835
110,450560,22528,-17.431165581941606,20.0,4.1785198845900595e-05,0,-0.09908910095691681,63.29572677612305,0.0006730777677148581,0.0,0.8450419306755066,19836
111,454656,22720,-9.898863366991282,20.0,4.801965769729577e-05,0,-0.1308511346578598,87.32391357421875,0.00022199138766154647,0.0,0.8228702545166016,19837
112,458752,22912,-24.92475297451019,20.0,3.652895611594431e-05,0,-0.17811813950538635,108.10858917236328,1.140782842412591e-05,0.0,0.8191368579864502,19837
113,462848,23136,-28.16785619854927,20.0,5.088590842206031e-05,0,-0.12254948914051056,100.06204986572266,4.64380718767643e-06,0.0,0.8211075067520142,19836
114,466944,23328,-16.51868529319763,20.0,3.619606650318019e-05,0,-0.12210749834775925,54.94100570678711,1.0093091987073421e-05,0.0,0.8228762149810791,19835
115,471040,23552,-28.206261038035155,20.0,4.723106758319773e-05,0,-0.13725164532661438,75.17010498046875,1.5641708159819245e-06,0.0,0.8229423761367798,19836
116,475136,23744,-23.850830789655447,20.0,4.4930351577932015e-05,0,-0.13486641645431519,128.02879333496094,3.547174856066704e-06,0.0,0.8153942227363586,19837
117,479232,23936,-17.38053619787097,20.0,3.370697231730446e-05,0,-0.1102193146944046,54.793365478515625,1.5939236618578434e-05,0.0,0.842840313911438,19837
118,483328,24160,-15.893338434398174,20.0,3.478222424746491e-05,0,-0.14185523986816406,111.34799194335938,3.959778405260295e-05,0.0,0.8250817060470581,19837
119,487424,24352,-9.874799807369708,20.0,5.103741568746045e-05,0,-0.1794743537902832,90.23269653320312,2.7039204724133015e-06,0.0,0.8177677392959595,19838
120,491520,24576,-19.492147317528726,20.0,7.198630191851407e-05,0,-0.15447352826595306,127.00537109375,5.667679943144321e-07,0.0,0.8008507490158081,19838
121,495616,24768,-15.343780015408992,20.0,2.809771649481263e-05,0,-0.08434104174375534,48.449485778808594,1.8092687241733074e-06,0.0,0.8372008204460144,19838
122,499712,24960,-9.370862236618995,20.0,2.0911200408590958e-05,0,-0.16883639991283417,92.12442016601562,1.078587956726551e-07,0.0,0.8388186693191528,19838
