update,global_step,segments_completed,model_segment_return_20,mean_segment_horizon_20,mean_uncertainty,uncertainty_terminations,policy_loss,value_loss,approx_kl,clip_fraction,mean_advantage_weight,sps
1,4096,800,-2.2478482842445375,5.0,2.4825620130286552e-05,0,-0.004194807261228561,23.495628356933594,0.002130368258804083,0.015234375,1.0,16357
2,8192,1632,-2.3228534799069167,5.0,1.567183790029958e-05,0,-0.006645131856203079,17.58462905883789,0.0028667484875768423,0.014794921875,1.0,16818
3,12288,2432,-4.87364709675312,5.0,2.0596628019120544e-05,0,-0.002448226325213909,20.345523834228516,0.0028378814458847046,0.00615234375,1.0,16982
4,16384,3264,-5.346173524484039,5.0,1.6305528333759867e-05,0,-0.0009620031341910362,25.225013732910156,0.0028607621788978577,0.004541015625,1.0,17049
5,20480,4096,-5.1038114003837105,5.0,1.3713737644138746e-05,0,-0.001137465238571167,17.15906524658203,0.0009972720872610807,0.008984375,1.0,17102
6,24576,4896,-0.2823553249239922,5.0,1.2712702300632372e-05,0,-0.00039981212466955185,16.17640495300293,0.0036496934480965137,0.01298828125,1.0,17269
7,28672,5728,-7.525149922445417,5.0,1.554535629111342e-05,0,-0.004812223836779594,26.28447914123535,0.0028625745326280594,0.009619140625,1.0,17354
8,32768,6528,-7.123122243210673,5.0,2.315510209882632e-05,0,-0.008070952259004116,16.19098663330078,0.0022669530007988214,0.016455078125,1.0,17366
9,36864,7360,-7.380135778710246,5.0,1.3303420018928591e-05,0,0.003765534609556198,16.918731689453125,0.0030109582003206015,0.00859375,1.0,17270
10,40960,8192,-2.3445221848785875,5.0,1.5597492165397853e-05,0,0.0030041206628084183,13.830137252807617,0.002032306743785739,0.005322265625,1.0,17286
11,45056,8992,-6.11076320130378,5.0,2.9167746106395498e-05,0,0.004085900261998177,21.87335205078125,0.0006247503915801644,0.003173828125,1.0,17272
12,49152,9824,-2.183093436807394,5.0,2.2959133275435306e-05,0,-0.0016696788370609283,19.288803100585938,0.0008004347328096628,0.0056640625,1.0,17302
13,53248,10624,-3.981411736831069,5.0,1.587406404723879e-05,0,-0.000813635066151619,24.61480712890625,0.003908948041498661,0.0185546875,1.0,17276
14,57344,11456,-0.584051750227809,5.0,1.1348433872626629e-05,0,-0.00316664669662714,17.120346069335938,0.0035554692149162292,0.014111328125,1.0,17287
15,61440,12288,-6.418086687102914,5.0,1.841394987422973e-05,0,-0.0016808900982141495,18.880319595336914,0.0018978787120431662,0.010595703125,1.0,17282
16,65536,13088,-7.76268072258681,5.0,2.1099742298247293e-05,0,-0.0004413011483848095,18.38327407836914,0.0015476059634238482,0.01201171875,1.0,17251
17,69632,13920,-5.73020831681788,5.0,2.5990959329647012e-05,0,-0.001670103520154953,16.66274642944336,0.002179725095629692,0.014453125,1.0,17295
18,73728,14720,-3.5547197364270686,5.0,2.193686304963194e-05,0,-0.004602942615747452,13.306960105895996,0.000994846224784851,0.00263671875,1.0,17325
19,77824,15552,-6.453909894824028,5.0,6.186426162457792e-06,0,-0.004562988877296448,10.042749404907227,0.0038636820390820503,0.009326171875,1.0,17345
20,81920,16384,-8.146797221153975,5.0,1.554651498736348e-05,0,0.0013062367215752602,9.961862564086914,0.0017069040331989527,0.009423828125,1.0,17198
21,86016,17184,-6.000139794498682,5.0,1.289814736082917e-05,0,0.0020185112953186035,5.502917289733887,0.0005789939314126968,0.001220703125,1.0,17226
22,90112,18016,-5.010379349440337,5.0,2.5428766093682498e-05,0,-0.00791720487177372,10.972418785095215,0.0011604753090068698,0.006201171875,1.0,17255
23,94208,18816,-9.54785787537694,5.0,2.006388058362063e-05,0,-0.002777636982500553,10.403636932373047,0.0006494285771623254,0.016357421875,1.0,17294
24,98304,19648,-5.583669736981392,5.0,1.884200901258737e-05,0,-0.007542441599071026,15.373848915100098,0.0004289937496650964,0.000634765625,1.0,17318
25,102400,20480,-0.6879422709345817,5.0,1.8699318388826214e-05,0,0.011581804603338242,9.103331565856934,0.0008107590256258845,0.002734375,1.0,17316
26,106496,21280,-1.057279335334897,5.0,1.8850954802474007e-05,0,0.0009767357259988785,12.417011260986328,0.005272641312330961,0.01923828125,1.0,17320
27,110592,22112,-2.9214010674506428,5.0,2.1153493435122073e-05,0,0.005954886320978403,17.257278442382812,0.0015954960836097598,0.016650390625,1.0,17300
28,114688,22912,-2.209543653205037,5.0,9.965501703845803e-06,0,-0.00266115739941597,14.515610694885254,0.0016545415855944157,0.00205078125,1.0,17299
29,118784,23744,-3.3250668298453094,5.0,2.6562182029010728e-05,0,0.0018333885818719864,13.521041870117188,0.003748899092897773,0.0056640625,1.0,17293
30,122880,24576,-1.6229918695986272,5.0,2.0958497771061957e-05,0,0.0068081580102443695,8.317530632019043,0.0023330431431531906,0.002490234375,1.0,17284
31,126976,25376,-0.8876420244574547,5.0,1.6258178220596164e-05,0,0.00033736228942871094,8.822072982788086,0.0018353168852627277,0.00625,1.0,17279
32,131072,26208,-0.8787899676710367,5.0,2.285990194650367e-05,0,-0.004267588257789612,9.335134506225586,0.0037020579911768436,0.00537109375,1.0,17268
33,135168,27008,-2.660367612168193,5.0,2.9710960006923415e-05,0,-0.002060316503047943,16.51620864868164,0.003563719568774104,0.00419921875,1.0,17259
34,139264,27840,-3.47685847915709,5.0,2.7363177650840953e-05,0,0.004313057288527489,14.899251937866211,0.0035709994845092297,0.009375,1.0,17252
35,143360,28672,-2.688033573701978,5.0,2.0224873878760263e-05,0,-0.005801159888505936,10.816459655761719,0.004025722853839397,0.003857421875,1.0,17104
36,147456,29472,-7.60560845118016,5.0,1.9554576283553615e-05,0,-0.002685870975255966,11.813240051269531,0.0005433667101897299,0.00068359375,1.0,17080
37,151552,30304,-5.121275395527482,5.0,1.916779910970945e-05,0,-0.004116706550121307,13.254919052124023,0.0006401864229701459,0.0001953125,1.0,17086
38,155648,31104,-4.673234140127898,5.0,2.045473229372874e-05,0,-0.00031198281794786453,9.461015701293945,0.0018358516972512007,0.005810546875,1.0,17099
39,159744,31936,-2.3749896422028542,5.0,2.876943108276464e-05,0,0.0017512980848550797,13.149169921875,0.002628014888614416,0.003564453125,1.0,17106
40,163840,32768,-2.642995809018612,5.0,2.071747621812392e-05,0,-0.01069166511297226,13.706953048706055,0.0010637674713507295,0.00244140625,1.0,17107
41,167936,33568,-3.693462683260441,5.0,2.4346329155378044e-05,0,-0.009705085307359695,10.277532577514648,0.0014636197593063116,0.005029296875,1.0,17125
42,172032,34400,-4.494904902949929,5.0,1.7171792933368124e-05,0,0.005027463659644127,8.005741119384766,0.002915586344897747,0.004248046875,1.0,17137
43,176128,35200,-0.18846087753772736,5.0,3.101212132605724e-05,0,-0.005676742643117905,11.318012237548828,0.0007621843833476305,0.006396484375,1.0,17148
44,180224,36032,-0.6439449097961187,5.0,2.0669551304308698e-05,0,0.0024237502366304398,7.905643463134766,0.0006367792375385761,0.00732421875,1.0,17144
45,184320,36864,-0.960427476465702,5.0,1.959237124538049e-05,0,-0.001427575945854187,7.921014785766602,0.001104887342080474,0.0015625,1.0,17160
46,188416,37664,-1.036936692520976,5.0,1.824940409278497e-05,0,-0.008360056206583977,7.7818498611450195,0.0019081805367022753,0.008203125,1.0,17181
47,192512,38496,-4.443869569897652,5.0,2.175404006266035e-05,0,-0.0066851042211055756,9.287282943725586,0.0013145306147634983,0.0115234375,1.0,17185
